coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,2,11,0,9,253,0,0,1,0,28,4,70,17,3,5,2,79,5,74,0,0,1,0,0.048,
0,2,12,0,3,25,0,0,0,1,7,4,0,5,0,12,3,77,0,77,0,0,0,1,0.071,
12,20,292,7,25,1301,0,0,0,1,195,30,60,6,6,9,40,359,46,313,0,0,0,1,0.172,
3,11,83,2,21,610,0,0,0,1,78,11,97,89,11,15,15,338,37,301,0,0,0,1,0.082,
4,7,45,2,8,492,0,0,0,1,61,5,80,24,3,14,3,101,9,92,0,0,0,1,0.053,
26,40,266,24,103,4072,0,0,1,1,488,43,53,22,132,16,94,2024,614,1410,0,0,1,1,0.081,
2,3,33,1,7,215,0,0,0,1,30,7,74,24,1,7,5,92,8,84,0,0,0,1,0.095,
2,2,5,1,6,225,0,0,1,1,42,2,91,46,7,8,29,250,24,226,0,0,1,1,0.186,
7,2,12,2,9,279,0,0,0,0,56,20,83,18,0,3,11,100,1,99,0,0,0,0,0.168,
0,1,6,0,2,9,0,0,1,1,1,4,100,2,204,6,143,4982,4533,449,0,0,1,1,0.052,
5,1,44,4,25,635,0,0,0,0,81,16,94,36,0,6,14,154,3,151,0,0,0,0,0.15,
5,0,25,5,15,351,0,0,0,0,43,13,57,9,0,4,11,79,3,76,0,0,0,0,0.212,
4,5,55,0,7,120,0,0,1,0,28,6,66,15,4,5,0,91,9,82,0,0,1,0,0,
21,19,391,18,43,1705,0,0,0,1,165,26,0,4,5,9,31,345,20,325,0,0,0,1,0.161,
3,3,18,1,3,103,0,0,0,0,13,8,44,3,1,1,2,43,2,41,0,0,0,0,0.08,
3,3,18,0,3,90,0,0,0,0,23,4,0,3,0,4,2,40,0,40,0,0,0,0,0.091,
5,1,12,3,8,224,0,0,0,0,22,5,50,5,0,4,15,89,1,88,0,0,0,0,0.242,
0,4,11,0,7,39,0,0,0,0,4,1,66,9,0,0,0,9,0,9,0,0,0,0,0,
0,1,19,0,1,46,0,0,0,1,16,3,60,11,1,8,32,238,15,223,0,0,0,1,0.211,
4,6,40,0,8,192,0,0,1,0,18,7,62,4,3,5,2,44,8,36,0,0,1,0,0.083,
16,20,147,8,64,2417,0,0,1,1,294,48,66,18,23,13,71,1199,215,984,0,0,1,1,0.109,
0,1,8,0,2,26,0,0,0,0,9,3,16,6,1,4,19,81,8,73,0,0,0,0,0.319,
2,0,2,0,3,44,0,0,0,0,6,4,100,1,0,3,3,35,1,34,0,0,0,0,0.14,
6,7,113,5,16,634,0,0,0,1,83,11,92,36,0,8,17,170,5,165,0,0,0,1,0.167,
1,1,4,0,1,26,0,0,0,0,7,1,0,6,1,2,1,19,3,16,0,0,0,0,0.095,
0,2,3,0,3,88,0,0,0,0,23,1,70,17,0,5,0,29,0,29,0,0,0,0,0,
4,4,20,6,10,210,0,0,0,0,39,7,70,9,0,5,3,87,0,87,0,0,0,0,0.067,
3,4,14,2,5,577,0,0,0,0,54,7,81,25,0,0,0,0,0,0,0,0,0,0,0,
8,0,32,0,16,424,0,0,0,0,67,17,80,16,0,4,16,101,4,97,0,0,0,0,0.242,
12,23,125,19,39,2419,0,0,1,1,142,21,0,14,32,13,38,721,285,436,0,0,1,1,0.084,
6,9,52,0,25,419,0,0,0,1,65,12,33,10,2,10,11,260,19,241,0,0,0,1,0.084,
0,2,9,1,2,145,0,0,0,0,27,1,0,36,1,5,0,65,9,56,0,0,0,0,0,
0,1,3,0,1,306,0,0,0,0,19,2,93,63,0,0,0,0,0,0,0,0,0,0,0,
0,1,8,0,3,171,0,0,0,0,21,2,76,32,4,4,8,108,7,101,0,0,1,0,0.128,
0,1,8,3,5,508,0,0,0,1,35,1,94,31,0,11,0,58,3,55,0,0,0,1,0,
3,3,9,0,7,190,0,0,0,0,29,5,70,15,0,4,21,139,0,139,0,0,0,0,0.212,
0,1,8,0,4,110,0,0,0,0,9,3,44,6,0,6,19,210,13,197,0,0,0,0,0.153,
2,2,14,0,2,315,0,0,0,0,11,2,75,77,1,1,1,15,1,14,0,0,0,0,0.118,
