216,305,1.0
217,293,1.0
215,251,1.0
212,249,1.0
213,298,0.969696969697
210,246,1.0
211,285,1.0
165,195,1.0
218,298,1.0
219,262,1.0
133,153,1.0
131,152,1.0
130,151,1.0
137,159,1.0
136,158,1.0
135,156,1.0
134,154,1.0
138,160,1.0
166,196,1.0
24,298,1.0
25,29,1.0
26,31,1.0
27,298,1.0
20,24,1.0
21,25,1.0
22,26,1.0
23,27,1.0
160,190,1.0
28,33,1.0
29,36,1.0
0,0,1.0
8,298,1.0
163,194,1.0
119,139,1.0
258,299,1.0
120,140,1.0
121,141,1.0
122,142,1.0
123,143,1.0
124,144,1.0
125,294,1.0
126,146,1.0
127,147,1.0
128,149,1.0
129,150,1.0
167,197,1.0
118,138,1.0
59,74,1.0
58,72,1.0
55,298,1.0
54,68,1.0
57,71,1.0
56,69,1.0
51,224,1.0
50,64,1.0
53,67,1.0
52,66,1.0
259,298,0.75
201,238,1.0
199,234,1.0
179,210,1.0
200,237,1.0
195,228,1.0
194,298,1.0
197,232,1.0
178,209,1.0
191,227,1.0
190,225,1.0
193,230,1.0
192,229,1.0
115,134,1.0
114,129,1.0
88,104,1.0
89,105,1.0
111,261,1.0
110,126,1.0
113,291,1.0
112,127,1.0
82,95,1.0
83,97,1.0
80,91,1.0
81,92,1.0
86,101,1.0
87,102,1.0
84,99,1.0
85,100,1.0
198,233,1.0
206,242,1.0
226,263,1.0
257,298,0.727272727273
3,5,1.0
177,207,1.0
254,282,1.0
7,298,1.0
255,298,0.9
225,265,1.0
108,124,1.0
109,125,1.0
241,276,1.0
240,298,1.0
243,292,0.75
242,278,1.0
102,117,1.0
103,119,1.0
100,115,1.0
101,116,1.0
106,123,1.0
107,223,1.0
104,120,1.0
105,122,1.0
39,49,1.0
38,48,1.0
33,43,1.0
32,42,1.0
31,41,1.0
30,39,1.0
37,47,1.0
36,46,1.0
35,45,1.0
34,44,1.0
246,281,1.0
252,287,1.0
205,298,1.0
176,206,1.0
60,75,1.0
61,76,1.0
62,79,1.0
63,298,1.0
64,285,1.0
65,80,1.0
66,81,1.0
67,255,1.0
68,82,1.0
175,205,1.0
174,298,1.0
173,204,1.0
172,202,1.0
171,201,1.0
170,200,1.0
203,240,1.0
222,259,1.0
181,212,1.0
253,288,1.0
248,301,0.857142857143
182,213,1.0
183,214,1.0
180,211,1.0
2,2,1.0
162,193,1.0
184,216,1.0
6,298,1.0
220,253,1.0
186,220,1.0
188,221,1.0
189,222,1.0
202,239,1.0
196,231,1.0
221,257,1.0
185,219,1.0
99,114,1.0
168,198,1.0
229,298,1.0
91,107,1.0
90,106,1.0
93,298,1.0
92,108,1.0
95,111,1.0
94,110,1.0
97,113,1.0
96,112,1.0
11,12,1.0
10,10,1.0
13,15,1.0
12,14,1.0
15,284,1.0
17,20,1.0
16,18,1.0
19,23,1.0
18,21,1.0
117,137,1.0
250,286,1.0
116,135,1.0
204,241,1.0
151,177,1.0
150,175,1.0
152,179,1.0
155,186,1.0
154,184,1.0
157,188,1.0
156,187,1.0
159,189,1.0
207,235,0.75
236,272,1.0
237,274,1.0
230,298,0.857142857143
231,266,1.0
232,269,1.0
233,270,1.0
224,268,0.818181818182
48,59,1.0
49,63,1.0
46,56,1.0
47,57,1.0
44,54,1.0
45,55,1.0
42,52,1.0
43,53,1.0
40,50,1.0
41,51,1.0
1,1,1.0
5,271,1.0
9,298,1.0
146,169,1.0
147,171,1.0
145,167,1.0
142,164,1.0
143,165,1.0
140,162,1.0
141,163,1.0
209,298,1.0
208,243,1.0
148,173,1.0
149,174,1.0
77,88,1.0
76,290,1.0
75,250,1.0
74,86,1.0
73,85,1.0
72,226,1.0
71,84,1.0
70,83,1.0
79,90,1.0
78,89,1.0
263,298,0.822018348624
249,182,0.904761904762
261,304,1.0
260,303,1.0
