165,198,1.0
133,153,1.0
131,181,1.0
130,151,1.0
136,157,1.0
135,156,1.0
134,155,0.75
138,212,1.0
166,212,0.8
24,28,1.0
25,29,1.0
26,190,1.0
27,31,1.0
21,26,1.0
23,27,1.0
29,32,1.0
161,215,1.0
0,0,1.0
4,212,1.0
8,8,1.0
119,140,1.0
120,142,1.0
121,143,1.0
123,144,1.0
124,145,1.0
125,146,1.0
126,148,1.0
128,149,1.0
129,150,1.0
59,209,1.0
58,73,1.0
54,67,1.0
57,72,1.0
56,69,1.0
51,56,1.0
53,66,1.0
52,60,1.0
164,212,0.761904761905
179,207,1.0
88,105,1.0
89,106,1.0
111,132,1.0
113,136,1.0
112,134,1.0
82,99,1.0
83,100,1.0
81,97,1.0
86,104,1.0
87,218,1.0
84,101,1.0
85,103,1.0
3,2,1.0
7,5,1.0
109,129,1.0
102,124,1.0
103,125,1.0
100,121,1.0
101,122,1.0
104,127,1.0
39,43,1.0
38,42,1.0
33,201,1.0
32,36,1.0
31,35,1.0
30,33,1.0
37,41,1.0
36,40,1.0
35,201,1.0
34,38,1.0
176,222,1.0
61,74,1.0
63,77,1.0
64,79,1.0
65,80,1.0
66,82,1.0
67,217,1.0
68,83,1.0
69,84,1.0
172,210,0.857142857143
2,1,1.0
162,218,0.75
6,4,1.0
186,211,1.0
91,109,1.0
90,107,1.0
93,111,1.0
92,110,1.0
95,113,1.0
94,112,1.0
97,117,1.0
96,115,1.0
11,219,1.0
13,13,1.0
12,11,1.0
14,15,1.0
17,20,1.0
16,18,1.0
19,22,1.0
18,21,1.0
117,192,1.0
151,212,1.0
152,177,1.0
155,183,1.0
154,182,1.0
156,212,1.0
48,172,1.0
46,50,1.0
47,52,1.0
44,48,1.0
45,212,1.0
42,45,1.0
43,47,1.0
40,44,1.0
5,214,1.0
9,9,1.0
146,211,1.0
147,171,1.0
145,169,1.0
142,161,1.0
143,164,1.0
141,160,1.0
148,173,1.0
77,94,1.0
76,91,1.0
75,89,1.0
74,88,1.0
73,87,1.0
79,96,1.0
78,215,1.0
