Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/interface/gen-java/org/apache/cassandra/service/Cassandra.java",,10365,,,2517
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/interface/gen-java/org/apache/cassandra/service/CqlResult_t.java",,344,,,81
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/interface/gen-java/org/apache/cassandra/service/InvalidRequestException.java",,170,,,37
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/interface/gen-java/org/apache/cassandra/service/NotFoundException.java",,98,,,18
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/interface/gen-java/org/apache/cassandra/service/UnavailableException.java",,98,,,18
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/interface/gen-java/org/apache/cassandra/service/batch_mutation_super_t.java",,347,,,83
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/interface/gen-java/org/apache/cassandra/service/batch_mutation_t.java",,347,,,83
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/interface/gen-java/org/apache/cassandra/service/column_t.java",,303,,,75
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/interface/gen-java/org/apache/cassandra/service/superColumn_t.java",,270,,,65
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/gen-java/org/apache/cassandra/cli/CliLexer.java",,1014,,,110
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/gen-java/org/apache/cassandra/cli/CliParser.java",,1649,,,337
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/gen-java/org/apache/cassandra/cql/compiler/parse/CqlLexer.java",,979,,,104
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/gen-java/org/apache/cassandra/cql/compiler/parse/CqlParser.java",,2300,,,467
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/java/org/apache/cassandra/analytics/AnalyticsContext.java",,517,,,84
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/java/org/apache/cassandra/analytics/AnalyticsException.java",,12,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/java/org/apache/cassandra/analytics/DBAnalyticsSource.java",,100,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/java/org/apache/cassandra/analytics/IAnalyticsSource.java",,5,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/java/org/apache/cassandra/analytics/MetricValue.java",,25,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/java/org/apache/cassandra/analytics/MetricsRecord.java",,89,,,21
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.3.0-src/src/java/org/apache/cassandra/analytics/OutputRecord.java",,28,,,5
