216,220,1.0
217,231,1.0
214,218,1.0
215,219,1.0
212,216,0.958333333333
213,217,1.0
210,214,1.0
211,215,1.0
165,168,1.0
218,239,0.526785714286
219,221,1.0
133,134,1.0
132,133,1.0
131,132,1.0
130,131,1.0
137,138,1.0
136,137,1.0
135,136,1.0
134,135,1.0
139,140,1.0
138,139,1.0
166,169,1.0
24,25,1.0
25,26,1.0
26,27,1.0
27,28,1.0
20,19,1.0
21,21,1.0
22,22,1.0
23,24,1.0
160,163,1.0
28,29,1.0
29,30,1.0
161,164,1.0
0,0,1.0
4,3,1.0
8,7,1.0
163,166,1.0
119,120,1.0
120,121,1.0
121,122,1.0
122,123,1.0
123,124,1.0
124,125,1.0
125,126,1.0
126,127,1.0
127,128,1.0
128,129,1.0
129,130,1.0
167,171,1.0
118,119,1.0
59,60,1.0
58,222,1.0
55,57,1.0
54,56,1.0
57,59,1.0
56,58,1.0
51,53,1.0
50,52,1.0
53,55,1.0
52,54,1.0
164,167,1.0
201,203,1.0
199,201,1.0
179,226,0.6
200,202,1.0
195,197,1.0
194,196,1.0
197,199,1.0
178,211,1.0
191,190,1.0
190,246,1.0
193,194,1.0
192,191,1.0
115,153,1.0
114,117,1.0
88,89,1.0
89,90,1.0
111,114,1.0
110,112,1.0
113,256,1.0
112,116,1.0
82,83,1.0
83,241,1.0
80,81,1.0
81,82,1.0
86,87,1.0
87,88,1.0
84,84,1.0
85,86,1.0
251,204,0.666666666667
198,242,0.714285714286
206,209,1.0
226,228,1.0
3,2,1.0
177,180,1.0
7,6,1.0
247,252,1.0
225,227,1.0
245,224,0.814814814815
244,250,1.0
108,109,1.0
109,110,1.0
241,212,0.986111111111
240,245,1.0
243,195,0.666666666667
242,248,1.0
102,103,1.0
103,104,1.0
100,100,1.0
101,102,1.0
106,107,1.0
107,108,1.0
104,105,1.0
105,106,1.0
39,41,1.0
38,40,1.0
33,34,1.0
32,33,1.0
31,32,1.0
30,31,1.0
37,39,1.0
36,38,1.0
35,37,1.0
34,35,1.0
246,251,1.0
252,253,1.0
223,223,1.0
176,179,1.0
60,61,1.0
61,62,1.0
62,63,1.0
63,240,1.0
64,64,1.0
65,66,1.0
66,67,1.0
67,68,1.0
68,69,1.0
69,70,1.0
175,178,1.0
174,177,1.0
173,176,1.0
172,175,1.0
171,174,1.0
170,173,1.0
203,243,0.833333333333
222,247,1.0
181,222,1.0
253,229,0.944444444444
248,255,0.964285714286
182,182,1.0
183,207,1.0
180,181,1.0
2,238,1.0
162,165,1.0
187,186,1.0
184,184,1.0
6,5,1.0
220,226,1.0
186,185,1.0
188,188,1.0
189,189,1.0
202,254,1.0
196,198,1.0
221,241,1.0
185,244,1.0
99,99,1.0
98,232,1.0
168,170,1.0
169,172,1.0
229,187,0.869565217391
228,230,0.59649122807
91,236,1.0
90,91,1.0
93,94,1.0
92,93,1.0
95,96,1.0
94,95,1.0
97,98,1.0
96,97,1.0
11,10,1.0
10,9,1.0
13,11,1.0
12,193,1.0
15,14,1.0
14,12,1.0
17,16,1.0
16,15,1.0
19,18,1.0
18,17,1.0
117,118,1.0
116,224,1.0
204,206,1.0
151,152,1.0
150,151,1.0
153,155,1.0
152,154,1.0
155,157,1.0
154,156,1.0
157,160,1.0
156,158,1.0
159,162,1.0
158,161,1.0
234,238,1.0
238,200,0.95
207,256,0.977272727273
235,237,1.0
236,246,0.731707317073
237,240,0.833333333333
230,239,0.528301886792
231,208,0.733333333333
232,233,1.0
233,234,1.0
224,225,1.0
48,50,1.0
49,51,1.0
46,48,1.0
47,49,1.0
44,45,1.0
45,47,1.0
42,44,1.0
43,254,1.0
40,42,1.0
41,43,1.0
1,1,1.0
5,4,1.0
9,8,1.0
146,147,1.0
147,148,1.0
144,145,1.0
145,146,1.0
142,143,1.0
143,144,1.0
140,141,1.0
141,142,1.0
209,213,1.0
208,210,1.0
148,149,1.0
149,150,1.0
77,232,1.0
76,78,1.0
75,77,1.0
74,75,1.0
73,74,1.0
72,73,1.0
71,72,1.0
70,71,1.0
79,80,1.0
78,79,1.0
227,241,0.988372093023
