165,165,1.0
133,134,1.0
132,133,1.0
131,132,1.0
130,131,1.0
137,137,1.0
136,207,1.0
135,136,1.0
134,135,1.0
139,138,1.0
138,179,1.0
166,166,1.0
24,24,1.0
25,25,1.0
26,26,1.0
27,27,1.0
20,20,1.0
21,21,1.0
22,22,1.0
23,23,1.0
160,159,1.0
28,28,1.0
29,29,1.0
161,160,1.0
0,0,1.0
4,4,1.0
8,8,1.0
163,163,1.0
119,120,1.0
120,121,1.0
121,122,1.0
122,123,1.0
123,124,1.0
124,125,1.0
125,126,1.0
126,127,1.0
127,128,1.0
128,129,1.0
129,130,1.0
167,168,1.0
118,119,1.0
59,59,1.0
58,58,1.0
55,55,1.0
54,54,1.0
57,57,1.0
56,56,1.0
51,51,1.0
50,50,1.0
53,53,1.0
52,52,1.0
164,164,1.0
201,202,1.0
199,201,1.0
179,181,1.0
200,197,0.717948717949
195,196,1.0
194,195,1.0
197,199,1.0
178,147,0.795918367347
191,192,1.0
190,180,1.0
193,194,1.0
192,193,1.0
115,116,1.0
114,115,1.0
88,89,1.0
89,90,1.0
111,112,1.0
110,111,1.0
113,142,1.0
112,113,1.0
82,83,1.0
83,84,1.0
80,81,1.0
81,82,1.0
86,87,1.0
87,88,1.0
84,85,1.0
85,86,1.0
198,200,1.0
206,179,0.567567567568
3,3,1.0
177,178,1.0
7,7,1.0
108,109,1.0
109,110,1.0
102,103,1.0
103,104,1.0
100,101,1.0
101,102,1.0
106,107,1.0
107,108,1.0
104,105,1.0
105,106,1.0
39,39,1.0
38,38,1.0
33,33,1.0
32,32,1.0
31,31,1.0
30,30,1.0
37,37,1.0
36,36,1.0
35,35,1.0
34,34,1.0
205,206,1.0
176,177,1.0
60,60,1.0
61,61,1.0
62,62,1.0
63,63,1.0
64,64,1.0
65,65,1.0
66,66,1.0
67,67,1.0
68,68,1.0
69,69,1.0
175,176,1.0
174,175,1.0
173,174,1.0
172,173,1.0
171,172,1.0
170,171,1.0
203,204,1.0
181,183,1.0
182,184,1.0
183,185,1.0
180,182,1.0
2,2,1.0
162,162,1.0
187,188,1.0
184,207,1.0
6,6,1.0
186,187,1.0
188,189,1.0
189,191,1.0
202,203,1.0
196,198,1.0
185,186,1.0
99,100,1.0
98,99,1.0
168,167,1.0
169,170,1.0
91,92,1.0
90,91,1.0
93,94,1.0
92,93,1.0
95,96,1.0
94,95,1.0
97,98,1.0
96,97,1.0
11,11,1.0
10,10,1.0
13,13,1.0
12,12,1.0
15,15,1.0
14,14,1.0
17,17,1.0
16,16,1.0
19,19,1.0
18,18,1.0
117,118,1.0
116,117,1.0
204,205,1.0
151,151,1.0
150,150,1.0
153,154,1.0
152,153,1.0
155,155,1.0
154,157,1.0
157,161,0.764705882353
156,156,1.0
159,169,0.535714285714
158,158,1.0
48,48,1.0
49,49,1.0
46,46,1.0
47,47,1.0
44,44,1.0
45,45,1.0
42,42,1.0
43,43,1.0
40,40,1.0
41,41,1.0
1,1,1.0
5,5,1.0
9,9,1.0
146,145,1.0
147,146,1.0
144,143,1.0
145,144,1.0
142,140,1.0
143,141,1.0
140,190,1.0
141,179,1.0
148,148,1.0
149,149,1.0
77,77,1.0
76,76,1.0
75,75,1.0
74,74,1.0
73,73,1.0
72,72,1.0
71,71,1.0
70,70,1.0
79,80,1.0
78,78,1.0
