165,188,1.0
133,154,1.0
132,160,0.86301369863
131,149,1.0
130,152,1.0
137,156,1.0
136,155,1.0
135,178,1.0
139,158,1.0
138,189,1.0
166,191,1.0
24,22,1.0
25,23,1.0
26,166,1.0
27,24,1.0
20,18,1.0
21,19,1.0
22,20,1.0
23,21,1.0
160,187,1.0
28,25,1.0
29,26,1.0
161,194,1.0
0,0,1.0
4,4,1.0
8,8,1.0
163,131,0.6875
119,170,1.0
120,138,1.0
121,140,1.0
122,160,1.0
123,180,0.833333333333
124,157,1.0
125,144,1.0
126,145,1.0
127,147,1.0
128,148,1.0
129,151,1.0
167,164,0.892857142857
118,136,1.0
59,58,1.0
58,57,1.0
55,53,1.0
54,173,1.0
57,56,1.0
56,54,1.0
51,50,1.0
50,129,1.0
53,52,1.0
52,51,1.0
115,132,1.0
114,128,1.0
88,86,1.0
89,87,1.0
111,169,1.0
110,124,1.0
113,127,1.0
112,126,1.0
82,80,1.0
83,176,1.0
80,78,1.0
81,79,1.0
86,83,1.0
87,84,1.0
84,81,1.0
85,82,1.0
3,3,1.0
7,7,1.0
108,181,1.0
109,175,1.0
102,119,1.0
103,120,1.0
100,116,1.0
101,117,1.0
106,122,1.0
107,123,1.0
104,170,1.0
105,121,1.0
39,37,1.0
38,36,1.0
33,31,1.0
32,30,1.0
31,29,1.0
30,27,1.0
37,35,1.0
36,34,1.0
35,33,1.0
34,32,1.0
60,59,1.0
61,60,1.0
62,176,1.0
63,61,1.0
64,192,1.0
65,62,1.0
66,63,1.0
67,64,1.0
68,65,1.0
69,66,1.0
173,134,0.6
172,180,0.787878787879
171,197,1.0
170,196,1.0
2,2,1.0
162,160,1.0
6,6,1.0
99,184,1.0
98,96,1.0
168,193,1.0
169,164,0.979166666667
91,89,1.0
90,88,1.0
93,91,1.0
92,90,1.0
95,93,1.0
94,92,1.0
97,95,1.0
96,94,1.0
11,11,1.0
10,10,1.0
13,12,1.0
12,178,1.0
15,14,1.0
14,13,1.0
17,195,1.0
16,15,1.0
19,17,1.0
18,16,1.0
117,135,1.0
116,133,1.0
151,171,1.0
150,168,1.0
153,170,0.8
152,172,1.0
155,177,1.0
154,174,1.0
157,181,0.8
156,179,1.0
159,186,1.0
158,185,1.0
48,47,1.0
49,48,1.0
46,45,1.0
47,46,1.0
44,43,1.0
45,44,1.0
42,40,1.0
43,42,1.0
40,38,1.0
41,39,1.0
1,1,1.0
5,5,1.0
9,9,1.0
146,163,1.0
147,165,1.0
144,161,1.0
145,170,0.638888888889
142,143,1.0
143,176,0.75
140,159,1.0
148,180,1.0
77,75,1.0
76,190,1.0
75,74,1.0
74,73,1.0
73,72,1.0
72,71,1.0
71,70,1.0
70,67,1.0
79,77,1.0
78,76,1.0
