coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,4,43,2,4,391,0,0,1,0,18,1,67,52,4,2,2,45,11,34,0,0,1,0,0.077,
40,65,569,12,79,1278,0,0,1,1,196,15,84,24,20,16,32,425,87,338,0,1,1,1,0.152,
128,191,1300,23,233,3578,0,1,1,1,376,13,92,168,15,25,83,798,66,732,0,1,1,1,0.27,
34,58,455,3,68,1376,0,1,1,1,153,6,66,15,14,22,39,369,48,321,0,1,1,1,0.27,
0,51,341,9,63,950,1,1,1,0,86,1,94,191,13,22,8,164,32,132,1,1,1,0,0.084,
0,6,17,0,7,496,1,0,1,0,20,1,84,53,1,4,35,56,9,47,1,0,1,0,0.556,
0,19,84,6,23,745,0,1,1,0,49,1,98,79,16,8,4,108,51,57,0,1,1,1,0.27,
0,2,13,0,2,55,0,0,1,0,2,1,72,7,14,2,5,73,60,13,0,0,1,0,0.114,
0,2,15,0,2,99,0,0,1,0,13,2,80,15,2,2,0,21,3,18,0,0,1,0,0,
0,1,22,1,1,87,0,0,1,0,11,1,36,12,1,3,0,17,1,16,0,0,1,0,0,
0,4,51,0,4,140,1,0,1,0,24,1,80,25,5,6,0,37,7,30,1,0,1,0,0,
0,17,134,1,18,576,0,1,1,0,40,1,89,114,7,11,5,77,11,66,0,1,1,0,0.141,
0,8,115,6,9,454,0,0,1,0,44,1,86,48,3,11,19,154,8,146,0,1,1,1,0.181,
18,44,276,28,71,1234,0,0,1,1,163,4,79,41,5,15,7,227,21,206,0,0,1,1,0.044,
0,1,12,0,1,61,0,0,1,0,13,1,64,9,1,3,2,24,1,23,0,0,1,0,0.143,
0,2,15,0,2,38,0,0,1,0,9,1,0,6,2,1,0,13,3,10,0,0,1,0,0,
0,4,19,0,6,53,0,1,1,0,15,1,93,5,2,2,0,26,7,19,0,1,1,0,0,
0,5,75,2,8,79,0,1,1,0,19,2,53,17,3,5,0,32,6,26,0,1,1,1,0.247,
0,14,52,3,16,247,0,0,1,0,35,2,36,19,1,8,2,63,14,49,0,0,1,0,0.073,
0,20,95,7,23,91,0,0,1,0,11,1,43,12,3,2,0,17,3,14,0,0,1,0,0,
1,2,17,1,6,115,0,1,1,0,18,2,55,3,6,4,2,48,18,30,0,1,1,0,0.098,
0,5,48,0,6,55,0,0,1,0,16,1,33,8,1,4,0,24,1,23,0,0,1,0,0.027,
0,1,7,1,2,87,0,0,1,0,11,1,43,12,1,2,0,17,1,16,0,0,1,0,0,
0,1,6,1,2,34,0,0,1,0,5,2,0,10,3,4,1,31,6,25,0,0,1,0,0.088,
0,2,16,0,3,70,0,1,1,0,9,1,86,11,1,7,2,20,1,19,0,1,1,0,0.167,
0,1,28,0,2,120,0,1,1,0,13,1,91,20,5,5,2,30,11,19,0,1,1,0,0.118,
180,185,1500,15,198,3864,0,0,1,1,183,15,85,71,18,4,110,764,196,568,0,0,1,1,0.215,
4,5,81,1,7,52,0,0,1,0,15,2,50,3,1,3,0,25,8,17,0,0,1,0,0.085,
4,13,70,3,17,247,0,0,1,1,64,16,50,2,29,7,21,485,215,270,0,0,1,1,0.05,
164,166,1204,7,172,1069,0,0,0,0,58,16,97,24,10,0,48,362,114,248,0,0,0,0,0.208,
0,3,22,2,4,69,0,0,1,0,20,1,66,12,5,1,4,46,9,37,1,0,1,0,0.167,
10,13,168,8,14,942,0,1,0,0,76,3,87,55,0,4,6,107,0,107,0,1,1,1,0.181,
0,6,29,1,7,173,0,1,1,0,21,1,61,33,1,6,0,48,1,47,0,1,0,0,0,
7,22,282,5,26,868,0,1,1,0,104,9,84,16,14,14,10,227,52,175,0,1,1,1,0.247,
0,1,28,0,3,156,1,1,1,0,23,1,91,28,1,7,4,41,2,39,1,1,1,0,0.191,
0,2,31,2,3,404,0,0,1,0,20,1,69,55,4,2,2,48,12,36,0,0,1,0,0.078,
0,33,259,11,39,1062,1,1,1,0,98,1,94,225,12,19,10,217,68,149,1,1,1,0,0.191,
0,4,17,2,7,128,0,0,1,0,14,1,59,22,2,3,2,26,5,21,0,0,1,0,0.133,
0,3,5,1,4,156,0,0,1,0,9,1,80,16,1,1,5,30,5,25,0,0,1,0,0.256,
0,2,16,0,3,107,0,1,0,0,11,1,90,16,0,6,2,24,0,24,0,1,0,0,0.143,
0,1,2,0,1,64,0,1,1,0,7,1,0,7,1,3,2,23,1,22,0,1,0,0,0.148,
0,1,8,1,1,79,0,1,1,0,5,1,50,10,1,1,0,12,1,11,0,1,0,0,0,
0,2,12,0,2,81,0,0,0,0,1,1,74,14,2,0,0,8,3,5,0,0,0,0,0,
0,2,30,0,4,133,1,0,1,0,25,1,82,25,3,5,0,36,5,31,1,0,1,0,0,
0,91,573,8,93,16121,0,0,1,0,0,1,0,0,5,4,694,2203,15,2188,0,0,1,0,0.388,
0,2,34,0,4,99,0,0,1,0,13,2,80,15,2,2,0,21,3,18,0,0,1,0,0,
0,2,15,2,3,257,1,1,1,0,9,2,83,51,6,1,0,24,10,14,1,1,1,0,0,
5,8,144,0,10,322,0,0,1,0,49,8,0,2,10,10,14,140,35,105,0,1,1,1,0.247,
0,18,117,5,22,658,0,0,1,0,74,4,0,5,10,12,17,195,31,164,0,1,1,1,0.247,
0,1,6,0,1,55,0,0,0,0,21,1,33,9,2,0,0,25,2,23,0,0,0,0,0,
0,6,60,7,8,3,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,1,0,0.019,
43,60,691,28,88,2413,0,1,1,1,284,22,83,23,13,21,53,593,56,537,0,1,1,1,0.148,
