216,323,1.0
217,320,1.0
215,276,1.0
212,333,1.0
210,272,1.0
211,324,0.666666666667
165,218,1.0
218,332,1.0
219,291,1.0
131,169,1.0
130,168,1.0
137,172,1.0
136,171,1.0
135,170,1.0
134,330,1.0
138,173,1.0
166,219,1.0
24,332,1.0
25,35,1.0
26,37,1.0
27,325,1.0
20,30,1.0
21,337,1.0
22,31,1.0
23,209,1.0
160,212,1.0
28,42,1.0
29,44,1.0
0,1,1.0
8,332,1.0
163,216,1.0
119,159,1.0
258,320,0.7
120,337,1.0
121,160,1.0
122,176,1.0
123,163,1.0
124,164,1.0
125,321,1.0
126,165,1.0
127,322,1.0
128,166,1.0
129,167,1.0
167,220,1.0
118,158,1.0
59,83,1.0
58,81,1.0
55,325,1.0
54,320,1.0
57,80,1.0
56,78,1.0
50,73,1.0
53,77,1.0
52,75,1.0
259,332,0.75
201,322,1.0
199,258,1.0
179,233,1.0
200,259,1.0
195,252,1.0
194,336,1.0
197,256,1.0
178,231,1.0
191,250,1.0
190,248,1.0
193,263,1.0
192,254,1.0
115,152,1.0
114,147,1.0
88,124,1.0
89,334,1.0
111,290,1.0
110,144,1.0
113,320,1.0
112,145,1.0
82,112,1.0
83,115,1.0
81,185,1.0
86,120,1.0
87,123,1.0
84,117,1.0
85,119,1.0
198,257,1.0
206,266,1.0
226,293,1.0
257,336,0.863636363636
3,9,1.0
177,337,1.0
254,271,0.555555555556
7,324,1.0
247,336,0.6
255,336,0.566666666667
225,296,1.0
245,332,0.571428571429
244,336,0.666666666667
108,336,1.0
109,143,1.0
241,308,1.0
240,307,1.0
243,319,0.75
242,309,1.0
102,137,1.0
103,138,1.0
100,135,1.0
101,136,1.0
106,202,1.0
107,245,1.0
104,262,1.0
105,141,1.0
39,55,1.0
38,54,1.0
33,50,1.0
32,49,1.0
31,48,1.0
30,46,1.0
37,53,1.0
36,204,1.0
35,52,1.0
34,51,1.0
246,311,1.0
252,316,1.0
205,332,1.0
223,323,0.666666666667
176,228,1.0
60,201,1.0
61,85,1.0
62,338,1.0
63,90,1.0
64,91,1.0
65,92,1.0
66,93,1.0
67,336,1.0
68,94,1.0
174,264,1.0
173,227,1.0
172,225,0.571428571429
171,334,1.0
203,261,1.0
222,288,1.0
181,337,1.0
253,317,1.0
182,235,1.0
183,236,1.0
180,234,1.0
2,3,1.0
162,332,1.0
184,238,1.0
6,332,1.0
220,281,1.0
186,243,1.0
188,244,1.0
189,246,1.0
202,260,1.0
196,320,1.0
221,284,1.0
185,242,1.0
99,134,1.0
168,221,1.0
169,222,0.666666666667
229,297,1.0
91,126,1.0
90,125,1.0
93,332,1.0
92,128,1.0
95,130,1.0
94,330,1.0
97,133,1.0
96,132,1.0
11,18,1.0
10,17,1.0
13,21,1.0
12,20,1.0
15,253,1.0
17,26,1.0
16,24,1.0
19,29,1.0
18,27,1.0
117,157,1.0
250,315,1.0
116,153,1.0
204,265,1.0
151,195,1.0
150,193,1.0
152,197,1.0
155,206,1.0
157,208,1.0
156,207,1.0
159,211,1.0
238,299,0.666666666667
207,338,0.75
235,303,1.0
236,304,1.0
237,305,1.0
230,332,0.714285714286
231,298,1.0
232,300,1.0
233,302,1.0
224,301,1.0
48,66,1.0
49,71,1.0
47,64,1.0
44,62,1.0
45,63,1.0
42,60,1.0
43,61,1.0
40,57,1.0
41,58,1.0
1,2,1.0
5,320,1.0
9,287,1.0
146,183,1.0
147,186,1.0
145,181,0.75
142,178,1.0
143,179,1.0
140,175,1.0
141,177,1.0
209,336,1.0
208,267,1.0
148,189,1.0
149,192,1.0
77,104,1.0
76,102,1.0
75,278,1.0
74,101,1.0
73,99,1.0
72,249,1.0
71,96,1.0
70,95,1.0
79,107,1.0
78,105,1.0
249,203,0.904761904762
227,280,0.722222222222
261,331,1.0
260,329,1.0
