Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Package,"$",,0,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/AlreadyStoppedException.java",,6,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/AsyncCallback.java",,4,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/AsyncProcessor.java",,4,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Body.java",,9,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/CamelContext.java",,55,,,35
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/CamelContextAware.java",,4,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/CamelException.java",,14,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/CamelExchangeException.java",,19,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/CamelTemplate.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Component.java",,6,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Consume.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Consumer.java",,3,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Converter.java",,9,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Endpoint.java",,20,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/EndpointInject.java",,12,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Exchange.java",,34,,,26
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/ExchangePattern.java",,79,,,23
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/ExchangeProperty.java",,82,,,17
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/ExchangeTimedOutException.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/ExpectedBodyTypeException.java",,17,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Expression.java",,4,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/FailedToCreateProducerException.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Header.java",,10,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/HeaderFilterStrategyAware.java",,6,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Headers.java",,9,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/InOnly.java",,10,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/InOut.java",,10,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Intercept.java",,5,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/InvalidHeaderTypeException.java",,21,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/InvalidPayloadException.java",,15,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/InvalidPayloadRuntimeException.java",,12,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/InvalidTypeException.java",,17,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-1.6.0-src/apache-camel-1.6.0/src/camel-core/src/main/java/org/apache/camel/Message.java",,28,,,22
