coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,2,14,0,2,212,0,0,1,0,35,2,89,66,3,12,0,62,4,58,0,0,1,0,0,
0,3,45,1,5,88,0,0,1,0,18,1,66,11,2,15,8,51,2,49,0,0,1,0,0.229,
0,1,25,0,1,602,0,0,1,0,36,2,68,200,2,20,0,44,2,42,0,0,1,0,0,
0,2,18,0,2,424,0,0,1,0,55,1,88,113,9,25,5,92,13,79,0,0,1,0,0.099,
0,2,28,0,2,159,0,0,1,0,25,2,100,32,12,8,4,59,22,37,0,0,1,0,0.119,
0,1,3,0,1,63,0,0,1,1,17,2,70,8,49,31,6,348,167,181,0,0,1,1,0.071,
0,2,9,0,2,124,0,0,1,1,26,2,82,21,38,27,5,302,169,133,0,0,1,1,0.025,
0,3,34,0,4,470,0,0,1,0,33,1,88,134,6,28,32,256,11,245,0,0,1,0,0.221,
0,1,3,0,1,45,0,0,1,0,10,1,87,12,14,4,0,40,28,12,0,0,1,0,0,
0,3,43,1,3,2925,0,0,1,0,102,1,94,527,3,21,4,114,8,106,0,0,1,0,0.07,
2,2,50,0,2,387,1,0,1,0,44,4,74,74,2,19,0,51,2,49,1,0,1,0,0,
2,2,36,1,2,1028,0,0,1,1,75,2,86,116,35,34,41,560,258,302,0,0,1,1,0.126,
4,2,12,0,4,72,0,0,1,0,6,4,12,12,11,7,0,57,15,42,0,0,1,0,0,
0,1,7,0,1,440,0,0,1,0,19,2,93,126,31,10,0,135,112,23,0,0,1,0,0,
0,1,25,0,1,20,0,0,1,1,2,5,0,6,40,3,0,139,118,21,0,0,1,1,0.028,
2,6,70,0,6,492,0,0,1,0,73,7,76,30,11,23,21,179,18,161,0,0,1,0,0.195,
2,10,50,2,15,3788,0,0,1,0,149,2,87,317,29,33,7,311,148,163,0,0,1,1,0.042,
