coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,3,13,1,4,182,0,1,1,1,19,1,83,44,14,1,0,59,35,24,0,1,1,0,0,
0,6,24,3,7,518,0,0,1,0,37,1,89,100,5,4,0,72,18,54,0,0,1,0,0.081,
0,1,11,0,1,48,0,0,1,0,8,1,67,10,1,3,0,19,3,16,0,0,1,0,0,
0,1,1,1,1,9477,0,1,0,0,0,1,0,0,1,1,649,1134,5,1129,0,1,0,0,0.533,
0,12,73,4,13,497,0,1,1,0,41,1,78,91,3,6,4,76,5,71,0,1,1,0,0.095,
0,4,17,0,9,163,0,0,1,0,25,2,73,32,1,2,0,31,1,30,0,1,1,1,0.279,
0,7,25,4,10,422,0,1,1,0,8,1,0,11,4,10,3,118,12,106,0,1,1,1,0.332,
2,4,10,7,8,216,0,1,1,0,48,7,50,11,1,5,30,283,1,282,0,1,1,1,0.332,
61,80,750,98,133,10844,0,1,1,1,728,48,94,246,26,25,358,1846,255,1591,0,1,1,1,0.253,
0,2,7,1,2,202,0,0,1,0,27,1,79,41,1,5,2,43,3,40,0,0,1,0,0.091,
0,5,35,6,7,307,0,1,1,0,23,1,93,73,7,3,5,61,28,33,0,1,1,0,0.103,
10,10,130,0,10,1463,0,1,0,0,42,18,50,24,3,0,22,291,152,139,0,1,0,0,0.191,
0,2,7,0,3,119,0,0,1,0,11,1,60,24,5,2,2,30,16,14,0,0,1,0,0.111,
30,41,500,29,84,2114,0,0,1,1,327,50,0,17,32,17,199,1470,613,857,0,1,1,1,0.332,
0,12,60,13,15,618,0,0,1,0,51,1,89,103,5,6,5,114,18,96,0,0,1,0,0.113,
0,5,63,14,9,805,0,1,1,0,33,1,92,105,8,6,37,257,24,233,0,1,1,0,0.221,
0,7,29,7,10,770,0,0,1,0,54,1,90,129,4,9,6,92,14,78,0,0,1,0,0.153,
0,3,8,2,4,149,0,1,1,0,11,1,63,14,1,5,2,43,1,42,0,1,1,1,0.332,
0,2,5,1,2,49,0,0,1,0,8,1,67,10,1,3,0,19,3,16,0,0,1,0,0,
0,4,38,0,5,44,0,1,1,0,16,1,0,8,1,3,0,20,1,19,0,1,1,1,0.332,
0,7,25,1,7,10030,0,1,0,0,0,1,0,0,1,1,671,1177,5,1172,0,1,0,0,0.468,
0,8,38,2,11,513,0,1,1,0,41,1,82,94,2,6,4,76,5,71,0,1,1,0,0.121,
0,1,12,0,1,36,0,0,0,0,7,2,0,7,2,0,0,17,3,14,0,0,0,0,0,
0,1,5,0,1,45,0,0,0,0,6,1,62,12,0,0,0,8,0,8,0,1,1,1,0.332,
6,1,35,5,8,216,0,0,1,0,25,9,0,4,2,1,4,89,6,83,0,0,1,0,0.138,
2,0,2,0,4,243,0,1,1,0,36,3,73,30,3,5,6,62,22,40,0,0,1,1,0.408,
0,1,23,0,1,112,0,0,1,0,11,1,48,24,4,1,2,32,17,15,0,0,1,0,0.105,
0,1,10,0,1,116,0,1,1,0,14,1,77,33,1,3,2,20,2,18,0,1,1,0,0.167,
0,9,64,1,15,1018,0,0,1,0,56,1,91,174,4,8,10,111,13,98,0,0,1,0,0.193,
0,3,5,1,6,388,0,1,1,0,29,1,94,93,13,4,0,84,48,36,0,0,1,1,0.408,
0,1,2,0,3,54,0,0,0,0,9,2,0,10,2,0,0,26,3,23,0,0,0,0,0,
0,1,4,3,10,1027,0,0,1,0,23,1,100,30,4,6,20,160,27,133,0,0,1,0,0.192,
71,75,560,21,121,9616,0,1,1,1,674,35,94,281,21,35,288,1703,182,1521,0,0,1,1,0.408,
50,50,566,15,82,4138,0,1,1,1,485,69,0,1,45,37,706,2836,597,2239,0,0,1,1,0.408,
0,2,16,1,2,439,0,0,1,0,32,1,86,119,7,7,2,70,22,48,0,1,1,0,0.088,
0,7,23,5,13,934,0,1,1,0,44,1,94,141,3,10,31,219,25,194,0,1,1,0,0.197,
0,8,25,0,10,943,1,0,1,0,23,1,95,131,17,4,29,166,124,42,1,0,1,0,0.251,
0,1,1,1,2,332,0,1,1,0,28,1,93,76,9,3,4,70,29,41,0,1,1,0,0.106,
0,2,27,1,3,415,0,0,1,0,19,1,78,98,5,4,0,48,11,37,0,0,1,0,0,
0,2,24,0,2,55,0,0,1,0,9,1,75,12,2,3,0,19,3,16,0,0,1,0,0,
0,2,25,0,2,41,0,0,1,0,6,1,22,8,1,3,0,16,1,15,0,0,1,0,0,
0,1,1,0,1,131,0,0,0,0,8,1,95,23,9,0,0,22,12,10,0,0,0,0,0,
0,1,10,0,3,256,0,0,1,0,11,1,61,57,1,3,4,40,4,36,0,0,1,1,0.408,
0,7,45,1,8,521,0,1,1,0,43,1,82,91,3,9,6,87,6,81,0,1,1,0,0.121,
0,1,27,1,1,371,0,0,0,0,9,1,0,11,0,7,2,64,0,64,0,0,0,0,0.05,
0,3,24,2,4,368,0,0,1,0,29,1,81,66,2,5,6,48,3,45,0,0,1,0,0.148,
0,1,11,0,2,116,0,1,1,0,10,1,56,32,2,1,2,21,3,18,0,0,1,0,0.099,
0,2,10,0,3,141,0,0,1,0,11,1,78,29,4,1,2,34,19,15,0,0,1,0,0.105,
0,1,1,0,1,111,0,0,1,0,17,1,66,12,1,1,6,33,1,32,0,0,1,0,0.267,
0,1,18,0,2,231,0,0,1,0,15,1,61,11,1,3,13,58,1,57,0,0,1,0,0.31,
24,24,648,0,24,639,0,0,0,0,72,48,44,7,3,1,12,238,41,197,0,0,0,0,0.092,
0,2,11,6,3,471,0,1,1,0,34,1,86,128,4,10,8,165,13,152,0,1,1,0,0.081,
11,15,129,7,23,559,0,0,1,0,57,5,53,21,6,7,7,120,24,96,0,0,1,0,0.099,
0,1,9,2,2,92,1,0,0,0,9,1,30,23,11,0,0,55,43,12,1,0,0,0,0,
0,2,35,0,2,182,0,0,1,0,24,1,79,32,2,1,0,38,2,36,0,0,1,0,0,
0,5,46,3,7,524,0,0,1,0,26,1,81,125,4,3,0,57,12,45,0,0,1,0,0.06,
0,1,10,0,2,58,0,0,1,0,6,1,26,13,1,2,0,15,1,14,0,0,1,0,0,
0,1,27,0,1,297,0,0,0,0,40,1,0,62,1,8,0,52,1,51,0,0,0,0,0.05,
0,1,4,0,1,21,0,0,1,0,2,1,60,6,1,1,0,4,1,3,0,0,1,0,0,
0,1,5,1,2,459,0,1,0,0,39,1,83,82,0,8,5,72,0,72,0,1,0,0,0.122,
159,146,1491,66,251,11123,0,0,1,1,1051,125,82,66,50,44,1293,3756,529,3227,0,0,1,1,0.247,
40,46,380,19,82,4523,0,0,1,1,289,7,94,160,9,16,91,592,76,516,0,1,1,1,0.275,
0,3,30,1,4,66,0,0,1,0,11,1,62,16,2,5,0,22,2,20,0,0,1,0,0,
2,3,33,1,5,388,0,1,1,0,44,2,93,76,8,5,5,84,29,55,0,1,1,0,0.107,
0,5,13,4,8,636,0,1,1,0,43,1,89,69,4,7,29,237,30,207,0,1,1,0,0.197,
0,1,18,0,1,189,0,1,1,0,33,2,81,29,1,9,5,68,1,67,0,1,1,1,0.275,
0,1,18,0,1,205,0,0,0,0,16,2,83,25,2,0,23,46,2,44,0,0,0,0,0.5,
0,2,11,0,3,120,0,0,1,0,14,2,70,30,5,1,0,26,9,17,0,0,1,0,0,
0,3,45,0,4,66,0,0,1,0,9,1,77,15,3,4,0,21,5,16,0,0,1,0,0,
0,1,16,0,2,101,0,1,1,0,13,1,83,30,3,3,1,59,6,53,0,0,1,1,0.247,
0,6,59,3,9,192,0,0,1,0,36,2,84,28,1,3,4,49,2,47,0,0,1,0,0.104,
0,12,84,9,15,544,0,1,1,0,47,1,83,102,2,8,6,87,7,80,0,1,1,0,0.121,
0,5,50,4,8,1105,0,0,1,0,24,1,96,35,7,6,20,168,32,136,0,0,1,0,0.202,
0,1,18,0,3,147,1,1,1,0,12,1,50,49,1,2,4,25,2,23,1,1,1,0,0.242,
0,6,49,1,8,121,0,0,1,0,21,1,72,32,3,4,2,39,6,33,0,0,1,0,0.095,
0,8,68,1,11,991,0,0,1,0,55,1,90,167,3,7,14,117,18,99,0,0,1,0,0.193,
0,1,4,0,2,43,0,0,0,0,7,1,57,9,0,1,2,13,0,13,0,0,0,0,0.235,
0,1,16,0,2,91,0,0,1,0,9,2,66,20,1,1,0,10,2,8,0,0,1,0,0,
0,4,30,0,5,942,1,0,1,0,25,1,96,132,18,2,29,173,129,44,1,0,1,0,0.253,
0,1,3,0,1,147,0,1,1,0,7,3,60,8,2,5,2,30,2,28,0,1,1,0,0.121,
0,1,18,0,1,245,1,0,0,0,21,2,80,24,0,1,11,88,0,88,1,0,0,0,0.2,
0,9,59,2,10,399,0,0,1,0,30,1,81,67,2,7,4,46,3,43,0,0,1,0,0.131,
0,3,33,4,6,317,0,1,1,0,72,1,81,67,3,9,2,96,8,88,0,0,1,1,0.377,
0,1,6,0,1,116,0,1,1,0,14,1,77,33,2,2,2,20,2,18,0,2,1,0,0.167,
0,1,15,1,1,151,1,1,1,0,12,1,52,50,1,3,4,25,2,23,1,1,1,0,0.242,
0,1,1,1,1,18,0,0,0,0,1,2,50,5,2,1,12,238,41,197,0,0,0,0,0.092,
4,4,24,0,7,636,0,0,1,0,59,3,74,33,1,8,10,114,3,111,0,0,1,1,0.377,
0,3,9,0,3,321,0,1,1,0,27,1,92,75,6,2,4,67,30,37,0,2,1,0,0.103,
0,1,2,0,1,45,0,0,0,0,9,2,42,12,0,2,0,13,0,13,0,0,0,0,0,
0,1,2,1,1,459,0,1,0,0,39,1,83,82,0,9,5,72,0,72,0,0,1,1,0.377,
0,3,33,0,3,90,0,0,1,0,13,1,70,21,2,4,0,23,3,20,0,0,1,0,0,
0,1,2,0,1,52,0,0,1,0,6,1,72,12,2,2,2,16,6,10,0,0,1,0,0.2,
0,1,1,0,2,129,0,0,0,0,8,1,95,23,8,0,0,21,11,10,0,0,0,0,0,
0,1,2,2,3,377,0,0,1,0,23,1,90,46,1,4,10,51,3,48,0,0,1,0,0.274,
5,4,24,0,8,146,0,0,1,0,23,6,0,1,4,3,16,178,20,158,0,0,1,0,0.176,
20,25,159,9,40,1667,0,0,1,1,230,29,70,27,44,34,449,2737,658,2079,0,0,1,1,0.377,
92,77,431,131,155,11212,0,1,1,1,715,24,50,25,36,42,493,2594,372,2222,0,0,1,1,0.377,
0,2,5,1,3,371,0,0,0,0,9,1,0,11,0,12,3,114,0,114,0,0,0,0,0.058,
0,3,20,4,3,121,0,0,1,0,22,1,84,28,3,6,4,69,4,65,0,0,1,1,0.377,
10,12,110,4,14,412,0,0,1,0,34,3,66,47,9,8,8,145,34,111,0,0,1,1,0.053,
0,6,42,1,6,157,0,0,1,0,18,1,75,33,2,4,2,32,10,22,0,0,1,0,0.111,
0,1,4,0,1,72,1,0,1,0,8,1,45,20,6,1,0,16,8,8,1,0,1,0,0,
0,1,2,0,1,40,0,0,1,0,4,1,33,9,1,2,0,6,1,5,0,0,1,0,0,
0,1,2,0,2,44,0,0,1,0,4,1,28,11,13,3,0,77,56,21,0,0,1,0,0.046,
2,0,2,0,2,55,0,0,0,0,17,2,33,4,0,1,0,51,0,51,0,0,1,1,0.377,
0,5,26,4,6,638,0,1,1,0,43,1,89,69,4,8,29,237,30,207,0,2,1,0,0.193,
0,4,19,1,9,114,0,0,1,0,14,1,65,18,1,2,5,32,1,31,0,0,1,1,0.377,
0,4,26,4,9,1134,0,0,1,0,24,1,96,35,4,7,20,158,21,137,0,0,1,0,0.195,
0,1,1,0,1,193,1,0,0,0,10,1,83,33,2,2,0,32,3,29,1,0,1,0,0,
0,6,37,3,7,988,1,0,1,0,25,1,96,145,18,3,29,171,127,44,1,0,1,0,0.252,
0,1,2,3,2,234,0,0,1,0,30,2,76,39,1,2,2,45,1,44,0,0,1,1,0.377,
