coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,12,61,19,25,1366,0,0,1,0,66,2,83,202,5,11,35,203,22,181,0,0,1,0,0.242,
0,1,2,1,1,380,0,0,0,0,9,1,0,11,0,8,2,65,0,65,0,0,0,0,0.048,
0,2,7,3,2,229,0,0,1,0,28,2,73,17,4,5,22,214,25,189,0,0,1,0,0.161,
23,35,230,49,76,5538,0,0,1,1,367,10,95,153,12,25,133,860,109,751,0,2,1,1,0.387,
35,43,447,36,84,2400,0,0,1,1,307,63,0,4,58,28,247,2155,730,1425,0,2,1,1,0.387,
5,8,74,9,11,1072,0,0,1,0,58,3,61,52,10,5,8,172,60,112,0,0,1,0,0.107,
0,1,1,3,1,344,0,2,1,0,27,1,93,82,8,6,5,87,32,55,0,2,1,0,0.067,
0,1,1,0,1,49,0,2,1,0,9,1,59,11,1,2,1,40,10,30,0,2,1,0,0.047,
9,9,90,10,9,3326,0,2,0,0,110,15,85,65,3,0,76,590,167,423,0,2,0,0,0.124,
0,1,1,0,2,180,1,0,0,0,4,1,100,6,7,0,20,88,32,56,1,0,0,0,0.274,
0,3,27,2,9,731,0,2,1,0,49,1,90,84,7,8,31,259,31,228,0,2,1,0,0.212,
0,1,1,0,1,130,0,0,0,0,8,1,95,23,8,0,0,25,15,10,0,0,0,0,0,
0,1,4,0,1,64,0,0,0,0,12,1,0,9,0,3,0,29,0,29,0,0,0,0,0,
0,3,12,0,5,103,1,0,1,0,11,2,50,21,1,3,0,16,1,15,1,0,1,0,0,
0,3,46,1,5,245,0,1,1,0,27,1,86,59,6,5,0,58,26,32,0,1,1,0,0.095,
0,6,50,7,20,633,0,0,1,0,43,1,90,139,5,9,2,79,16,63,0,2,1,0,0.067,
0,3,17,2,3,192,0,2,1,0,17,1,63,43,1,4,0,34,1,33,0,2,1,0,0,
0,1,11,3,1,142,1,0,1,0,12,1,68,31,4,1,6,48,7,41,1,0,1,0,0.288,
0,4,23,6,6,1018,1,0,1,0,28,1,96,149,20,3,29,177,129,48,1,0,1,0,0.212,
0,1,10,2,1,48,0,0,1,0,10,2,0,10,1,1,0,25,2,23,0,0,1,0,0,
0,1,11,0,2,20,0,0,1,0,5,3,33,3,1,5,0,8,1,7,0,2,1,1,0.387,
0,1,10,0,1,251,1,0,0,0,21,2,80,24,0,1,11,91,0,91,1,0,0,0,0.193,
0,1,2,0,1,153,0,1,1,0,16,2,61,19,1,1,4,30,3,27,0,1,1,0,0.205,
0,1,19,1,1,171,0,2,1,0,7,2,60,8,2,5,2,29,2,27,0,2,1,0,0.121,
0,1,3,1,1,43,0,0,0,0,7,1,57,9,0,1,2,13,0,13,0,0,0,0,0.174,
0,2,12,2,2,1185,0,0,1,0,29,1,96,41,6,7,20,165,21,144,0,0,1,0,0.258,
0,2,11,3,2,27165,0,2,0,0,0,1,0,0,1,1,1306,3974,5,3969,0,2,0,0,0.332,
15,23,204,19,54,1974,0,2,1,1,185,9,73,34,8,15,82,432,21,411,0,2,1,1,0.238,
55,75,772,82,143,10331,0,2,1,1,712,37,95,346,46,54,656,3623,540,3083,0,2,1,1,0.387,
