coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,1,6,1,2,219,1,0,1,0,17,1,92,53,17,5,0,68,47,21,1,0,1,0,0,
0,1,3,0,1,102,0,0,1,0,7,1,82,32,6,2,0,21,11,10,0,0,1,0,0,
0,1,15,1,1,143,1,0,1,0,20,1,93,44,1,9,0,25,1,24,1,0,1,0,0,
0,3,47,1,3,447,0,0,1,0,43,3,95,117,29,10,0,116,64,52,0,0,1,0,0,
0,2,4,0,2,95,0,0,1,0,16,5,90,25,6,11,0,32,7,25,0,0,1,1,0.113,
0,1,3,0,1,37,0,0,1,0,14,3,50,5,1,2,0,26,1,25,0,0,1,0,0,
0,1,26,1,1,47,1,0,1,0,16,3,0,13,2,11,0,27,4,23,1,0,1,0,0,
0,1,21,1,1,226,1,0,1,0,27,1,82,39,1,9,0,27,1,26,1,0,1,0,0,
0,1,2,0,1,230,0,0,1,0,6,1,94,57,5,1,0,22,10,12,0,0,1,0,0,
0,1,2,0,2,201,1,0,1,0,17,1,77,31,2,5,0,31,2,29,0,0,1,1,0.069,
0,1,8,0,1,140,0,0,1,0,5,1,94,37,1,6,0,36,1,35,0,0,1,0,0,
0,2,31,0,6,125,0,0,1,0,18,5,0,7,14,7,1,62,21,41,0,0,1,1,0.113,
0,1,2,0,1,183,1,0,1,0,16,3,69,24,1,8,8,125,2,123,0,0,1,1,0.069,
0,2,10,0,3,125,1,0,1,0,21,4,75,34,2,12,0,32,2,30,1,0,1,0,0,
0,1,1,0,1,220,1,0,0,0,16,1,92,71,2,4,0,21,3,18,1,0,0,0,0,
0,4,33,6,5,1241,0,0,1,1,122,2,98,272,38,26,0,313,184,129,0,0,1,1,0,
0,1,20,0,1,48,1,0,1,0,17,3,0,11,1,6,0,22,4,18,1,0,1,0,0,
0,1,5,0,1,86,1,0,0,0,8,1,78,25,0,3,0,16,0,16,1,0,0,0,0,
0,3,9,0,3,249,0,0,1,0,11,1,94,69,3,2,0,25,6,19,0,0,1,0,0,
0,1,4,2,2,317,0,0,1,0,26,3,97,87,4,11,0,48,5,43,0,0,1,0,0,
0,1,4,0,1,21,0,0,1,0,3,3,66,5,5,3,0,22,10,12,0,0,1,0,0,
0,2,8,1,2,8,0,0,1,0,5,2,0,1,1,3,0,7,1,6,0,0,1,0,0.194,
0,1,14,0,2,97,1,1,0,0,19,1,70,24,0,5,0,29,0,29,1,1,0,0,0,
0,1,2,0,1,61,1,0,1,0,11,1,70,17,9,1,0,25,12,13,1,0,1,0,0,
0,1,9,0,1,87,1,0,1,0,10,1,75,25,1,7,0,13,2,11,1,0,1,0,0,
0,6,8,0,6,513,0,0,1,0,35,1,44,115,2,11,0,46,2,44,0,0,1,0,0,
0,1,4,0,1,92,1,0,1,0,7,3,64,23,1,6,0,20,1,19,1,0,1,0,0,
0,2,40,0,2,208,0,0,1,0,23,4,75,33,3,11,4,71,4,67,0,0,1,0,0.101,
0,2,5,0,2,171,0,0,1,0,31,1,95,45,1,6,5,39,2,37,0,0,1,0,0.189,
0,1,8,0,1,108,1,0,1,0,7,1,58,15,1,1,16,50,1,49,1,0,1,0,0.39,
0,1,7,0,1,179,0,0,0,0,10,1,86,33,0,6,4,55,0,55,0,0,0,0,0.127,
0,1,1,1,2,158,1,0,1,0,12,2,79,20,1,6,5,23,1,22,1,0,1,0,0.303,
0,1,9,0,1,356,0,0,0,0,18,2,88,54,0,8,16,123,0,123,0,0,0,0,0.205,
0,7,9,0,10,534,0,0,1,0,36,1,51,106,1,10,8,63,1,62,0,0,1,0,0.203,
0,1,4,2,2,818,0,0,1,0,22,1,98,205,9,7,18,112,11,101,0,0,1,0,0.24,
0,3,19,1,6,583,1,0,1,0,53,2,93,98,1,12,19,126,1,125,1,0,1,0,0.232,
0,1,20,0,2,51,0,0,0,0,4,2,55,12,0,2,0,9,0,9,0,0,0,0,0,
0,2,12,2,7,734,1,0,1,0,45,3,97,191,13,17,0,96,19,77,1,0,1,0,0.037,
0,1,5,1,2,123,0,0,1,0,22,2,73,26,2,9,0,35,2,33,0,0,1,0,0,
0,2,3,1,2,425,1,1,1,0,30,3,96,114,5,9,0,55,19,36,1,1,1,0,0,
0,1,2,4,1,237,0,0,1,0,23,4,88,52,1,7,0,47,1,46,0,0,1,0,0,
19,21,262,5,30,1259,1,0,1,0,193,32,82,56,36,38,34,862,83,779,0,0,1,1,0.142,
0,1,2,0,1,50,0,0,1,0,10,2,33,11,2,6,1,33,3,30,0,0,1,0,0.054,
6,4,18,4,6,438,1,0,1,0,39,3,93,68,5,8,1,48,9,39,1,0,1,0,0.039,
0,1,9,0,1,15,0,0,1,0,1,1,0,4,2,6,0,16,2,14,0,0,1,0,0,
0,1,4,4,3,275,1,0,1,0,35,1,91,64,18,4,4,83,31,52,1,0,1,0,0.136,
0,1,2,0,1,42,1,0,1,0,8,1,33,8,2,4,0,30,3,27,1,0,1,0,0,
0,1,4,0,4,567,0,0,1,0,51,1,88,140,4,9,2,71,8,63,0,0,1,0,0.052,
0,1,1,1,1,65,0,0,0,0,7,1,80,15,4,0,1,25,7,18,0,0,1,0,0,
0,1,1,0,1,106,0,0,1,0,14,6,66,22,1,9,0,23,1,22,0,0,1,0,0,
0,1,9,0,1,90,0,0,1,0,21,2,83,22,2,12,0,30,2,28,0,0,1,0,0,
0,2,8,0,2,133,1,0,1,0,15,3,81,32,2,8,0,34,5,29,1,0,1,0,0,
0,5,15,2,6,594,1,0,1,0,62,3,100,9,13,7,2,108,16,92,1,0,1,0,0.036,
0,1,3,1,1,96,0,0,1,0,16,4,78,20,2,7,0,36,3,33,0,0,1,0,0,
0,2,4,2,2,121,1,0,1,0,25,7,86,24,1,10,0,42,1,41,1,0,1,0,0,
0,1,6,0,2,164,0,0,1,0,19,1,16,39,1,6,0,38,1,37,0,0,1,1,0.069,
107,126,1104,33,172,6456,0,0,1,1,1091,238,0,4,331,130,1414,10073,3768,6305,0,0,1,1,0.202,
0,4,9,2,6,190,0,0,1,0,37,10,82,21,12,15,6,191,19,172,1,0,0,0,0.111,
3,4,22,3,4,349,1,0,1,0,122,10,59,12,29,30,10,594,122,472,0,0,1,1,0.202,
0,1,3,1,1,289,0,0,1,0,21,1,91,78,14,1,2,50,21,29,0,0,1,0,0.071,
0,2,27,0,3,236,1,1,1,0,9,2,69,79,12,3,2,42,25,17,1,1,0,0,0.174,
0,3,12,1,4,516,0,0,1,0,48,4,97,141,14,11,2,94,33,61,0,0,1,1,0.142,
0,2,9,0,2,51,0,0,1,0,4,2,0,18,15,4,4,114,27,87,0,0,1,0,0.06,
0,2,9,0,4,92,0,0,1,0,12,1,57,13,4,3,2,35,4,31,0,0,1,1,0.202,
0,7,25,2,10,318,0,0,1,0,38,9,72,13,22,16,5,320,35,285,0,0,1,0,0.062,
0,1,1,0,1,38,0,0,1,0,2,4,75,8,6,8,0,119,14,105,0,0,1,0,0,
0,2,8,2,2,194,0,0,1,0,20,1,85,43,5,10,4,89,5,84,0,0,1,0,0.119,
0,4,64,3,6,614,0,0,1,0,55,2,92,86,6,12,13,140,6,134,0,0,1,0,0.123,
0,5,22,2,6,1044,1,0,1,0,9,1,0,78,13,13,148,604,28,576,1,0,1,0,0.327,
0,3,12,3,3,762,0,0,1,1,63,1,95,239,161,5,6,488,408,80,0,0,1,1,0.113,
0,1,8,0,1,169,0,0,1,0,21,2,76,31,2,5,4,45,6,39,0,0,1,0,0.148,
0,1,1,2,1,75,0,0,1,0,15,3,0,12,1,6,2,35,1,34,0,0,1,0,0.098,
0,1,26,0,1,177,0,0,1,0,20,3,91,40,2,6,5,37,4,33,0,0,1,0,0.208,
2,4,22,2,5,258,0,0,1,0,52,10,60,16,2,12,4,119,2,117,0,0,1,0,0.103,
6,9,110,5,10,854,0,0,1,1,128,17,0,21,23,25,19,406,37,369,0,0,1,1,0.113,
0,2,40,0,2,97,0,0,1,0,21,2,27,23,3,10,2,80,4,76,0,0,1,0,0.048,
0,5,18,2,6,482,0,0,1,1,61,7,60,13,22,26,39,551,63,488,0,0,1,0,0.121,
0,1,26,0,2,170,0,0,1,0,23,3,85,37,1,9,9,55,2,53,0,0,1,0,0.222,
2,2,6,0,2,24,0,0,1,0,2,3,0,5,21,9,16,312,70,242,0,0,1,1,0.202,
0,2,8,2,2,278,0,0,1,0,22,4,81,64,1,9,2,50,1,49,0,0,1,0,0.074,
0,2,16,1,2,283,1,0,1,0,7,1,0,20,6,6,36,168,17,151,1,0,1,0,0.295,
0,1,9,0,4,113,0,0,1,0,15,2,79,17,1,9,2,34,1,33,0,0,1,0,0.093,
0,3,9,3,5,121,1,0,1,0,23,3,60,19,1,11,2,42,1,41,1,0,1,0,0.083,
2,2,18,1,2,236,0,0,1,0,29,5,79,44,3,9,1,44,7,37,0,0,1,0,0.043,
0,1,9,0,1,17,0,0,1,0,9,3,66,3,2,9,4,75,2,73,0,0,1,0,0.096,
0,3,21,1,3,201,1,0,1,0,34,2,83,25,3,5,0,56,4,52,1,0,1,0,0,
0,2,23,0,2,187,0,0,1,0,32,2,91,50,2,8,0,60,2,58,0,0,1,0,0,
0,1,4,1,1,58,0,0,0,0,12,1,76,12,0,5,0,24,0,24,0,0,0,0,0,
0,2,12,0,2,232,0,0,0,0,11,2,93,32,0,6,22,129,0,129,0,0,0,0,0.254,
0,2,40,0,2,100,0,0,1,0,9,3,44,4,1,10,5,46,1,45,0,0,1,1,0.142,
0,3,9,1,6,398,1,0,1,0,47,1,95,98,2,9,8,88,3,85,1,0,1,0,0.155,
0,2,14,2,4,551,1,0,1,0,50,1,95,109,2,10,17,137,3,134,1,0,1,0,0.192,
