Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/contrib/bmt_example/CassandraBulkLoader.java",,188,,,22
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/contrib/property_snitch/src/java/org/apache/cassandra/locator/PropertyFileEndPointSnitch.java",,105,,,17
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/contrib/property_snitch/src/java/org/apache/cassandra/locator/PropertyFileEndPointSnitchMBean.java",,7,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/Cassandra.java",,9337,,,2270
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/Column.java",,358,,,91
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/ColumnOrSuperColumn.java",,275,,,67
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/ColumnParent.java",,278,,,70
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/ColumnPath.java",,363,,,97
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/ConsistencyLevel.java",,24,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/InvalidRequestException.java",,193,,,43
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/NotFoundException.java",,112,,,21
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/SlicePredicate.java",,298,,,70
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/SliceRange.java",,432,,,109
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/SuperColumn.java",,300,,,72
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/interface/gen-java/org/apache/cassandra/service/UnavailableException.java",,112,,,21
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/gen-java/org/apache/cassandra/cli/CliLexer.java",,943,,,100
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/gen-java/org/apache/cassandra/cli/CliParser.java",,1656,,,352
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/cli/CliClient.java",,227,,,36
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/cli/CliCompiler.java",,67,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/cli/CliMain.java",,95,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/cli/CliOptions.java",,51,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/cli/CliSessionState.java",,16,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/cli/CliUtils.java",,37,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/client/RingCache.java",,75,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/AIOExecutorService.java",,78,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/Context.java",,23,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/DebuggableScheduledThreadPoolExecutor.java",,40,,,6
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java",,71,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutorMBean.java",,3,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/IExecutorMBean.java",,5,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/IStage.java",,15,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/MultiThreadedStage.java",,57,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/SingleThreadedStage.java",,57,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/StageManager.java",,48,,,9
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/ThreadFactoryImpl.java",,22,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/concurrent/ThreadLocalContext.java",,13,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/config/CFMetaData.java",,32,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/config/DatabaseDescriptor.java",,781,,,81
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/BinaryMemtable.java",,123,,,15
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/BinaryVerbHandler.java",,34,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/Column.java",,151,,,29
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ColumnFamily.java",,326,,,64
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ColumnFamilyNotDefinedException.java",,9,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ColumnFamilySerializer.java",,76,,,12
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ColumnFamilyStore.java",,1207,,,199
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ColumnFamilyStoreMBean.java",,14,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ColumnIndexer.java",,89,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ColumnSerializer.java",,40,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/CommitLog.java",,425,,,72
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/CommitLogExecutorService.java",,156,,,26
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/CommitLogExecutorServiceMBean.java",,4,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/CommitLogHeader.java",,134,,,26
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/DBConstants.java",,8,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/DataFileVerbHandler.java",,38,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/FileNameComparator.java",,18,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/FileStructComparator.java",,9,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/HintedHandOffManager.java",,207,,,37
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/IColumn.java",,27,,,18
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/IColumnContainer.java",,9,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/IScanner.java",,9,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/KeyspaceNotDefinedException.java",,9,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/Memtable.java",,253,,,47
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/MinorCompactionManager.java",,147,,,24
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/PeriodicFlushManager.java",,43,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/RangeCommand.java",,71,,,6
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/RangeReply.java",,50,,,6
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ReadCommand.java",,81,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ReadRepairVerbHandler.java",,32,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ReadResponse.java",,94,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/ReadVerbHandler.java",,85,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/RecoveryManager.java",,36,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/Row.java",,170,,,31
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/RowMutation.java",,244,,,40
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/RowMutationMessage.java",,58,,,9
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/RowMutationVerbHandler.java",,58,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/Scanner.java",,37,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/SliceByNamesReadCommand.java",,81,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/SliceFromReadCommand.java",,80,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/SuperColumn.java",,273,,,53
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/SystemTable.java",,107,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/Table.java",,482,,,92
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/WriteResponse.java",,62,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/filter/AbstractColumnIterator.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/filter/ColumnIterator.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/filter/IdentityQueryFilter.java",,14,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/filter/NamesQueryFilter.java",,62,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/filter/QueryFilter.java",,59,,,12
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/filter/QueryPath.java",,65,,,15
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/filter/SSTableNamesIterator.java",,88,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/filter/SSTableSliceIterator.java",,125,,,25
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/filter/SimpleAbstractColumnIterator.java",,8,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/filter/SliceQueryFilter.java",,96,,,17
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Cassandra/apache-cassandra-0.4.1-src/src/java/org/apache/cassandra/db/marshal/AbstractType.java",,48,,,11
