coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
8,7,52,6,10,2798,0,0,1,1,226,28,80,41,4,12,102,1589,119,1470,0,0,1,1,0.112,
0,1,9,0,1,121,0,0,0,1,11,1,87,21,34,0,28,1044,630,414,0,0,0,1,0.048,
9,14,78,4,16,3202,0,0,1,1,235,14,87,321,8,16,238,1399,553,846,0,0,1,1,0.249,
0,3,5,1,3,3400,0,0,1,1,129,2,89,139,13,9,44,722,136,586,0,0,1,1,0.106,
13,17,83,9,27,9775,0,0,1,1,420,15,97,862,21,13,404,1824,625,1199,0,0,1,1,0.294,
7,10,60,4,21,3166,0,0,1,1,319,19,90,178,8,20,81,1043,286,757,0,0,1,1,0.136,
2,5,16,0,7,1469,0,0,1,1,107,6,86,98,4,12,68,360,48,312,0,0,1,1,0.264,
8,8,41,1,16,2364,0,0,1,1,179,10,90,37,9,11,137,977,570,407,0,0,1,1,0.215,
29,26,105,6,48,7750,0,0,1,1,537,30,88,133,8,14,127,1710,747,963,0,0,1,1,0.12,
4,1,5,0,5,817,0,0,0,0,36,9,88,31,9,1,5,152,47,105,0,0,0,0,0.062,
2,6,19,0,7,1081,0,0,1,1,110,9,90,114,23,6,134,1439,893,546,0,0,1,1,0.156,
17,17,131,0,22,1549,0,0,1,1,197,44,76,28,2,13,392,896,107,789,0,0,1,1,0.438,
0,1,2,0,2,1182,0,0,0,0,51,2,96,288,0,7,3,95,5,90,0,0,1,0,0.067,
5,5,12,1,8,1431,0,0,1,1,125,8,76,44,20,12,30,430,176,254,0,0,1,1,0.127,
3,5,22,4,10,2913,0,0,0,1,256,6,84,250,1,14,198,1410,66,1344,0,0,1,1,0.209,
6,6,52,3,6,3052,0,0,0,1,249,13,92,137,0,14,111,711,14,697,0,0,0,1,0.234,
2,3,5,0,3,1305,0,0,0,1,130,3,93,161,22,3,53,511,242,269,0,0,0,1,0.164,
0,5,18,0,6,1740,0,0,1,1,101,4,93,48,20,11,139,1244,596,648,0,0,1,1,0.174,
0,1,1,0,1,308,0,0,1,0,34,1,93,77,9,6,285,692,216,476,0,0,1,1,0.391,
4,13,37,8,18,2162,0,0,1,1,273,28,92,167,4,12,102,1619,119,1500,0,0,1,1,0.113,
