org.apache.cassandra.db.marshal,org.apache.cassandra.db.marshal,1.0
org.apache.cassandra.gms,org.apache.cassandra.gms,1.0
org.apache.cassandra.service,org.apache.cassandra.service,0.882352941176
org.apache.cassandra.client,org.apache.cassandra.client,1.0
org.apache.cassandra.dht,org.apache.cassandra.dht,0.681818181818
org.apache.cassandra,org.apache.cassandra,1.0
org.apache.cassandra.utils,org.apache.cassandra.utils,0.8125
org.apache.cassandra.net.io,org.apache.cassandra.net.io,0.933333333333
org.apache.cassandra.concurrent,org.apache.cassandra.concurrent,0.75
org.apache.cassandra.db,org.apache.cassandra.db,0.924242424242
org.apache.cassandra.locator,org.apache.cassandra.locator,1.0
org.apache.cassandra.net.sink,org.apache.cassandra.net.sink,1.0
org.apache.cassandra.cli,org.apache.cassandra.cli,0.75
org.apache.cassandra.net,org.apache.cassandra.net,0.8
org.apache.cassandra.config,org.apache.cassandra.config,1.0
org.apache.cassandra.io,org.apache.cassandra.io,0.933333333333
org.apache.cassandra.db.filter,org.apache.cassandra.db.filter,1.0
