Models,AUC,Smell
N,0.85,ARC-SF_EM
L,0.345454545454545,ARC-SF_EM
F,0.563636363636364,ARC-SF_EM
N,0.740384615384615,ARC-LO_EM
L,0.653846153846154,ARC-LO_EM
F,0.467307692307692,ARC-LO_EM
N,0.95,ARC-LO_EM
L,0.725,ARC-LO_EM
F,0.6,ARC-LO_EM
