Models,AUC,Smell
N,0.980769230769231,ARC-DC_EM
L,0.903846153846154,ARC-DC_EM
F,0.884615384615385,ARC-DC_EM
N,0.821428571428571,ARC-LO_EM
L,0.928571428571428,ARC-LO_EM
F,0.892857142857143,ARC-LO_EM
N,0.592592592592593,ARC-LO_EM
L,0.333333333333333,ARC-LO_EM
F,0.814814814814815,ARC-LO_EM
N,0.93859649122807,ARC-DC_EM
L,0.679824561403508,ARC-DC_EM
F,0.864035087719298,ARC-DC_EM
N,0.645502645502645,ARC-LO_EM
L,0.595238095238095,ARC-LO_EM
F,0.611111111111111,ARC-LO_EM
