Models,AUC,Smell
N,0.461538461538462,ARC-LO_EM
L,0.615384615384615,ARC-LO_EM
F,0.301282051282051,ARC-LO_EM
N,0.931372549019608,ARC-LO_EM
L,0.980392156862745,ARC-LO_EM
F,0.823529411764706,ARC-LO_EM
