coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
16,27,230,13,40,2071,0,0,1,1,138,15,60,24,14,7,35,813,533,280,0,0,1,1,0.069,
4,4,14,2,10,1736,0,0,1,0,82,6,0,4,4,4,10,229,75,154,0,0,1,0,0.058,
8,5,44,7,18,526,0,0,0,0,89,13,0,1,0,7,32,379,13,366,0,0,0,0,0.13,
0,1,4,3,10,1027,0,0,1,0,23,1,100,30,8,3,8,181,62,119,0,0,1,0,0.078,
2,8,79,6,13,1535,0,0,1,1,110,8,0,10,21,7,20,609,227,382,0,0,1,1,0.068,
56,53,407,11,103,7059,0,0,1,1,539,28,73,30,5,9,105,824,100,724,0,0,1,1,0.19,
33,32,251,23,61,3657,0,0,1,0,223,17,66,10,10,7,46,597,276,321,0,0,1,1,0.146,
0,1,1,1,3,567,0,0,0,0,8,1,0,11,0,6,0,45,2,43,0,0,0,0,0,
0,2,4,3,2,106,0,0,1,0,16,3,73,9,1,2,1,34,2,32,0,0,1,0,0.053,
18,19,169,1,23,587,0,0,1,0,100,16,33,8,7,3,36,321,66,255,0,0,1,0,0.263,
44,41,584,4,61,3558,0,0,1,0,385,38,25,10,1,8,88,540,38,502,0,0,1,1,0.238,
0,3,27,1,3,51,0,0,0,0,4,3,0,3,1,0,1,22,2,20,0,0,0,0,0.087,
0,3,22,0,5,284,0,0,1,1,65,1,82,60,16,9,12,375,128,247,0,0,1,0,0.024,
4,14,86,2,23,2252,0,0,1,1,127,6,48,24,18,9,34,917,577,340,0,0,1,1,0.057,
0,2,27,1,3,415,0,0,1,0,19,1,78,98,3,2,2,88,11,77,0,0,1,0,0.037,
7,10,145,3,18,901,0,0,0,0,134,14,0,1,0,8,35,469,17,452,0,0,0,0,0.13,
1,6,54,4,10,1148,0,0,1,0,31,2,96,35,9,3,8,189,71,118,0,0,1,0,0.078,
8,18,130,1,31,1784,0,0,1,1,120,16,75,32,17,6,24,657,245,412,0,0,1,1,0.068,
84,71,738,46,146,7298,0,0,1,1,529,27,62,16,8,10,96,817,111,706,0,0,1,1,0.19,
11,11,79,12,29,1346,0,0,1,0,119,5,53,21,5,3,13,185,34,151,0,0,1,0,0.123,
0,1,1,0,2,89,0,0,0,0,11,1,84,18,0,5,17,210,4,206,0,0,0,0,0.139,
0,1,16,0,2,101,0,0,0,0,13,1,83,30,3,7,6,278,45,233,0,0,0,0,0.041,
24,24,648,0,24,639,0,0,0,0,72,48,44,7,1,0,26,239,32,207,0,0,0,0,0.179,
71,68,666,28,103,3727,0,0,1,1,393,31,92,160,2,9,99,634,49,585,0,0,1,1,0.238,
18,33,284,7,46,3043,0,0,1,1,197,23,100,5,17,7,28,920,571,349,0,0,1,1,0.057,
5,8,106,3,10,721,0,0,1,0,58,3,79,32,3,2,2,103,12,91,0,0,1,0,0.037,
2,2,36,0,2,450,0,0,0,0,37,4,83,25,1,0,1,86,13,73,0,0,0,0,0.023,
16,18,163,24,41,2829,0,0,1,1,161,11,67,14,13,7,62,723,349,374,0,0,1,1,0.146,
0,1,16,0,2,67,0,0,0,0,17,1,0,13,0,6,0,65,3,62,0,0,0,0,0,
0,1,5,1,2,459,0,0,0,0,39,1,83,82,0,7,6,92,4,88,0,0,0,0,0.115,
17,18,287,0,29,768,0,0,1,0,111,32,50,10,8,3,42,235,67,168,0,0,1,0,0.263,
2,2,54,1,2,668,0,0,0,0,49,2,0,11,0,5,0,69,2,67,0,0,0,0,0,
0,4,43,2,9,645,0,0,1,0,101,6,82,66,11,7,3,239,76,163,0,0,1,0,0.024,
4,7,28,2,10,1247,0,0,1,0,63,3,92,37,5,5,11,237,82,155,0,0,1,0,0.084,
3,4,7,5,5,418,0,0,0,0,68,5,100,5,0,8,35,468,17,451,0,0,0,0,0.128,
4,4,32,6,14,1603,0,0,1,0,57,4,72,12,9,3,8,183,65,118,0,0,1,0,0.077,
2,6,20,1,9,1240,0,0,1,1,74,6,83,14,19,6,23,656,258,398,0,0,1,1,0.059,
73,62,500,91,120,7051,0,0,1,1,518,22,50,25,9,11,95,812,108,704,0,0,1,1,0.189,
8,11,60,5,26,1297,0,0,1,0,109,3,95,178,7,3,16,217,48,169,0,0,1,0,0.12,
0,1,2,2,1,65,0,0,0,0,11,1,0,13,0,5,17,210,4,206,0,0,0,0,0.135,
0,1,1,1,1,18,0,0,0,0,1,2,50,5,1,0,26,239,32,207,0,0,0,0,0.179,
4,18,89,14,22,2001,0,0,1,1,121,10,84,28,19,7,28,949,598,351,0,0,1,1,0.05,
0,6,14,0,8,674,0,0,1,0,27,1,84,163,6,2,2,109,17,92,0,0,1,0,0.138,
28,29,183,23,45,2645,0,0,1,1,152,11,86,128,14,7,64,772,361,411,0,0,1,1,0.142,
0,1,4,0,2,645,0,0,0,0,13,1,66,12,0,6,0,65,3,62,0,0,0,0,0,
0,2,3,1,2,652,0,0,0,0,49,2,83,82,0,7,6,92,4,88,0,0,0,0,0.113,
0,1,3,1,2,63,0,0,0,0,11,1,66,14,0,3,0,21,0,21,0,0,1,0,0,
2,0,2,0,2,55,0,0,0,0,17,2,33,4,0,1,0,30,0,30,0,0,0,0,0,
11,4,59,0,19,909,0,0,1,0,119,10,0,1,1,8,11,182,6,176,0,0,1,0,0.097,
6,4,49,1,6,293,0,0,1,0,34,8,12,13,8,3,46,251,66,185,0,0,1,0,0.282,
0,1,1,0,2,73,0,0,0,0,18,2,61,18,4,7,53,427,13,414,0,0,0,0,0.202,
0,2,5,1,3,371,0,0,0,0,9,1,0,11,0,5,0,69,2,67,0,0,0,0,0,
2,5,52,5,8,557,0,0,1,0,87,4,60,8,11,7,3,242,78,164,0,0,1,0,0.03,
