coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,1,3,0,1,326,1,1,0,0,10,1,84,67,2,0,0,14,2,12,1,1,0,0,0,
0,1,17,0,2,73,0,0,1,0,3,1,74,11,18,2,2,66,48,18,0,0,1,0,0.057,
2,2,14,0,2,90,0,1,1,0,44,2,0,8,1,17,1,139,6,133,0,1,1,0,0,
2,2,34,0,2,633,0,1,1,0,55,3,74,38,5,16,19,278,13,265,0,1,1,0,0.12,
0,1,2,0,1,163,0,0,1,0,29,1,66,33,20,12,16,176,84,92,0,0,1,0,0.274,
0,2,14,0,2,311,0,1,1,0,26,1,96,88,29,15,17,265,97,168,0,1,1,0,0.108,
0,1,12,0,1,165,0,0,1,1,10,1,100,1,3,28,29,222,6,216,0,0,1,1,0.207,
4,5,47,2,7,95,1,0,0,0,13,3,0,6,1,2,0,32,6,26,1,0,0,0,0.083,
4,4,36,0,4,264,0,0,1,0,32,16,0,7,7,2,2,65,21,44,0,0,1,0,0.055,
0,3,29,0,5,74,0,0,1,0,11,1,85,15,6,2,0,36,21,15,0,0,1,0,0,
0,2,14,0,2,367,0,1,1,0,69,1,83,49,1,23,0,80,1,79,0,1,1,0,0,
0,1,5,0,1,65,0,0,0,0,2,1,55,16,2,0,0,4,4,0,0,0,0,0,0,
12,21,102,1,24,1222,0,1,1,1,203,24,0,1,106,60,360,3379,1260,2119,0,1,1,1,0.271,
0,1,1,0,1,231,0,1,1,0,38,2,87,48,2,13,0,57,2,55,0,1,1,1,0.125,
0,2,15,0,3,858,0,0,1,1,72,3,85,26,50,16,65,723,267,456,0,0,1,1,0.151,
0,1,17,0,1,38,0,0,1,0,3,2,0,10,4,3,0,25,5,20,0,0,1,1,0.08,
0,1,7,0,1,21,0,0,1,0,3,1,33,6,14,2,0,94,88,6,0,0,1,0,0,
0,3,13,0,7,709,0,0,1,1,216,1,90,125,14,30,0,253,29,224,0,0,1,1,0,
0,2,12,1,2,461,0,0,1,0,36,1,97,113,5,11,0,46,6,40,0,0,1,1,0.166,
0,3,13,0,4,711,0,0,1,0,65,1,94,117,4,22,16,217,9,208,0,0,1,0,0.129,
0,2,22,0,3,6,0,0,1,0,1,2,0,1,6,3,6,38,9,29,0,0,1,0,0.218,
9,10,83,6,13,893,0,0,0,0,48,6,79,55,1,4,54,274,2,272,0,0,0,0,0.257,
0,1,17,2,3,1102,0,0,1,0,2,1,0,0,7,12,30,230,27,203,0,0,1,0,0.201,
0,1,9,0,1,189,0,0,1,0,19,1,91,23,3,6,4,54,5,49,0,0,1,0,0.129,
0,3,13,0,3,247,0,0,1,0,17,1,92,36,5,8,6,74,35,39,0,0,1,0,0.138,
0,2,4,0,4,486,0,0,1,0,35,2,100,146,1,7,2,54,1,53,0,0,1,0,0.067,
0,1,7,0,1,341,0,1,1,0,39,2,87,56,2,15,5,69,2,67,0,1,1,0,0.127,
0,2,18,1,2,223,0,1,1,0,18,1,86,51,2,5,2,37,3,34,0,1,1,0,0.098,
0,2,6,0,2,828,0,0,1,1,31,1,95,190,38,5,6,183,132,51,0,0,1,1,0.061,
0,1,12,0,2,127,0,0,1,0,8,1,86,31,7,5,5,35,17,18,0,0,1,0,0.222,
0,4,26,2,5,1642,0,0,1,1,106,2,97,316,3,27,2,129,3,126,0,0,1,1,0.03,
0,1,17,0,1,83,0,1,1,0,7,1,70,20,2,2,0,16,2,14,0,1,1,0,0,
0,1,7,0,1,63,0,1,1,0,4,1,40,5,7,2,2,23,17,6,0,1,1,0,0.154,
0,7,22,4,9,5884,0,0,1,1,213,2,95,1039,7,71,16,265,11,254,0,0,1,1,0.107,
0,1,1,1,1,513,0,0,1,0,27,1,100,11,4,17,12,174,8,166,0,0,1,0,0.115,
0,2,22,0,3,13,0,0,0,0,1,2,66,3,3,0,0,11,8,3,0,0,0,0,0,
0,3,13,0,3,95,0,1,1,0,35,1,0,10,1,15,0,41,1,40,0,1,1,0,0,
0,1,8,0,1,240,0,0,1,0,16,2,94,53,10,5,1,56,22,34,0,0,1,0,0.034,
0,1,7,0,1,107,1,1,1,0,19,2,78,23,4,8,0,30,4,26,1,1,1,0,0,
0,1,5,0,1,158,0,0,1,0,22,3,79,33,11,13,5,98,20,78,0,0,1,0,0.092,
2,2,19,0,5,711,0,0,0,0,57,1,90,155,1,0,0,3,3,0,0,0,0,0,0,
0,2,24,0,3,174,0,0,1,0,24,2,79,41,10,8,0,57,25,32,0,0,1,0,0,
0,2,19,1,3,1257,0,0,1,0,63,1,93,292,19,20,4,125,31,94,0,0,1,0,0.058,
0,1,5,0,1,695,0,0,1,0,61,2,89,142,8,14,4,91,13,78,0,0,1,0,0.08,
0,1,8,0,1,610,0,0,1,0,68,1,88,87,3,25,13,123,3,120,0,0,1,0,0.174,
0,1,17,0,1,118,1,0,0,0,4,1,88,29,6,0,4,19,9,10,1,0,0,0,0.296,
0,2,16,1,2,630,0,0,1,0,41,1,96,89,12,15,13,142,39,103,0,0,1,0,0.153,
0,1,3,0,1,478,0,0,0,0,10,2,94,97,0,1,2,31,0,31,0,0,0,0,0.114,
0,2,20,0,2,120,1,0,1,0,19,2,44,23,2,7,4,33,2,31,1,0,1,0,0.195,
0,1,7,0,1,106,0,0,1,0,13,1,0,7,2,4,10,62,2,60,0,0,1,0,0.241,
0,1,9,0,1,487,0,0,0,0,36,1,85,105,0,5,6,65,0,65,0,0,0,0,0.156,
0,1,7,0,1,589,0,0,1,0,40,1,95,142,15,4,4,185,121,64,0,0,1,0,0.041,
0,1,2,0,1,78,0,0,1,0,10,2,63,20,13,6,0,45,16,29,0,1,1,1,0.271,
5,9,82,6,10,2765,0,1,1,1,323,10,92,57,61,60,89,1457,309,1148,0,1,1,1,0.271,
48,54,341,19,69,11359,0,0,1,1,1005,50,66,31,75,108,442,3884,658,3226,0,0,1,1,0.166,
3,5,46,1,6,109,0,0,1,0,6,8,0,14,18,2,10,104,39,65,0,0,1,0,0.159,
2,3,46,0,3,203,0,0,1,0,24,5,83,3,10,12,19,248,19,229,0,1,1,1,0.271,
