Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/Properties.java",,11,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/Property.java",,12,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/RecipientList.java",,12,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/ResolveEndpointFailedException.java",,19,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/RollbackExchangeException.java",,15,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/Route.java",,16,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/RouteNode.java",,8,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/RoutesBuilder.java",,4,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/RuntimeCamelException.java",,15,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/RuntimeExchangeException.java",,23,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/RuntimeExpressionException.java",,13,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/RuntimeTransformException.java",,13,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/Service.java",,5,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/ServicePoolAware.java",,3,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/ServiceStatus.java",,10,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/StreamCache.java",,7,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/TypeConverter.java",,7,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/ValidationException.java",,9,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/WaitForTaskToComplete.java",,8,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/BinaryPredicateSupport.java",,37,,,8
