coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,2,8,2,3,59,0,0,1,0,13,2,0,10,1,3,5,24,1,23,0,0,1,0,0.286,
0,2,27,0,2,82,0,0,1,0,21,2,83,23,2,4,0,28,3,25,0,0,1,0,0,
0,1,1,6,4,765,0,0,1,0,15,1,98,187,11,6,20,119,16,103,0,0,1,0,0.362,
0,2,7,4,4,178,0,0,1,0,24,2,77,30,2,5,9,63,7,56,0,0,1,0,0.125,
0,1,1,10,1,322,0,0,1,0,39,1,84,84,4,8,0,49,6,43,0,0,1,0,0.042,
0,1,3,1,1,88,0,0,1,0,8,2,88,22,2,2,0,14,3,11,0,0,1,0,0,
0,8,33,6,9,477,0,0,1,1,41,1,93,152,59,1,2,203,153,50,0,0,1,1,0.375,
0,2,9,0,3,95,1,0,1,0,17,1,83,19,3,2,0,25,3,22,1,0,1,0,0,
0,6,42,8,8,440,1,0,1,0,15,1,0,47,8,4,58,212,18,194,1,0,1,0,0.316,
0,1,2,0,1,58,1,0,0,0,9,1,88,6,7,0,0,23,9,14,1,0,0,0,0,
0,1,8,0,1,45,1,0,0,0,4,1,83,6,0,1,2,22,0,22,1,0,1,0,0.253,
0,3,8,5,3,125,1,0,1,0,10,2,85,20,2,3,2,25,2,23,1,0,1,0,0.087,
0,3,12,1,6,301,1,0,1,0,31,1,84,78,7,2,0,50,15,35,1,0,1,0,0,
0,1,5,0,3,206,1,0,1,0,14,1,91,57,3,6,0,20,5,15,1,0,1,0,0.077,
0,2,6,0,2,12,0,0,1,0,5,3,33,3,2,4,0,12,2,10,0,0,1,0,0,
2,2,40,0,2,263,1,0,1,0,27,4,0,33,2,7,0,38,2,36,1,0,1,0,0,
0,1,20,0,3,144,0,0,1,0,21,1,72,32,2,9,0,26,3,23,0,0,1,0,0,
2,4,11,2,6,23,1,0,1,0,4,2,0,2,4,6,0,34,6,28,1,0,1,0,0,
0,4,37,1,4,189,0,0,1,0,17,2,92,53,2,4,0,36,4,32,0,0,1,0,0,
0,2,2,4,2,307,0,0,1,0,22,3,96,82,5,10,0,48,6,42,0,0,1,0,0,
0,4,16,2,5,79,0,0,1,0,20,1,90,22,1,3,5,28,2,26,0,0,1,0,0.227,
0,1,17,0,2,66,0,0,0,0,11,1,54,8,1,0,2,24,1,23,0,0,0,0,0.154,
0,1,3,1,1,49,0,0,0,0,8,1,44,11,1,2,0,21,1,20,0,0,0,0,0,
0,5,8,1,6,584,1,0,1,0,8,1,0,47,11,4,82,355,28,327,0,0,1,0,0.322,
0,9,27,1,9,310,0,0,1,0,28,1,49,78,1,7,0,38,1,37,0,0,1,0,0,
0,2,8,5,4,887,0,0,1,0,18,1,98,194,11,5,44,155,18,137,0,0,1,0,0.359,
0,7,15,1,8,313,0,0,1,0,30,1,58,74,1,8,2,50,1,49,0,0,1,0,0.073,
