coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,1,1,8,1,57,0,0,1,0,16,1,83,6,4,3,1,32,11,21,0,0,0,0,0.155,
3,0,6,0,7,809,0,0,0,0,60,6,92,71,0,0,0,0,0,0,0,0,0,0,0,
3,5,30,7,8,368,0,0,1,0,62,3,80,50,6,3,16,149,21,128,0,0,1,0,0.149,
2,5,20,4,12,291,0,0,1,0,52,2,83,19,16,3,1,131,24,107,0,0,0,0,0.015,
2,6,29,0,6,71,0,0,1,0,9,6,0,6,5,3,8,77,21,56,0,0,1,0,0.159,
0,2,17,0,3,69,0,0,0,0,14,2,82,18,1,4,6,47,3,44,0,0,0,0,0.211,
0,4,9,1,4,61,0,0,0,0,13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,
0,2,9,3,2,37,0,0,1,1,2,10,0,3,105,6,97,2413,2148,265,0,0,1,1,0.073,
2,2,10,3,3,293,0,0,0,0,30,4,86,19,1,4,2,93,8,85,0,0,0,0,0.04,
25,10,91,9,32,453,0,0,0,0,68,17,91,18,0,5,14,126,3,123,0,0,0,0,0.16,
51,42,433,10,69,776,0,0,0,0,94,18,95,75,2,4,16,134,16,118,0,0,1,0,0.293,
11,4,72,8,15,723,0,0,0,0,72,14,33,4,0,5,16,176,13,163,0,0,0,0,0.165,
0,1,2,0,1,59,0,0,0,0,7,2,83,16,0,2,4,25,0,25,0,0,0,0,0.242,
2,1,28,0,3,141,0,0,0,0,41,5,83,23,0,3,7,72,0,72,0,0,0,0,0.165,
0,2,9,0,2,10,0,0,0,0,2,1,0,2,0,1,0,5,0,5,0,0,0,0,0,
12,19,178,2,20,238,0,0,0,0,60,14,50,12,1,5,6,77,3,74,0,0,0,1,0.115,
0,6,24,0,7,89,0,0,0,0,21,1,70,19,0,5,0,27,0,27,0,0,0,0,0,
0,1,4,1,2,377,0,0,1,0,43,1,97,90,11,2,2,117,18,99,0,0,1,0,0.031,
0,3,10,1,7,103,0,0,0,0,15,4,73,12,1,3,2,41,4,37,0,0,0,0,0.089,
6,5,35,0,7,190,0,0,0,0,37,8,88,28,2,1,5,55,2,53,0,0,0,0,0.154,
3,4,27,1,7,186,0,0,1,0,48,10,33,4,5,5,19,213,48,165,0,0,1,0,0.14,
0,1,3,0,1,26,0,0,0,0,8,2,0,5,1,1,12,219,6,213,0,0,0,0,0.109,
14,15,99,0,24,260,0,0,0,0,43,16,50,5,0,0,0,0,0,0,0,0,0,0,0.127,
0,1,23,0,1,21,0,0,0,0,5,1,0,3,0,4,10,86,1,85,0,0,0,0,0.183,
28,3,98,26,43,2770,0,0,0,1,195,21,0,9,2,7,78,417,42,375,0,0,0,0,0.267,
0,1,2,0,1,63,0,0,1,1,9,2,72,16,7,7,20,162,35,127,0,0,1,0,0.198,
0,1,3,0,1,18,0,0,0,0,6,5,33,4,0,1,0,8,0,8,0,0,0,0,0,
2,4,38,0,5,67,0,0,0,0,24,4,0,2,0,0,0,0,0,0,0,0,0,0,0,
14,38,270,19,42,2106,0,0,1,1,204,11,75,24,92,3,15,806,457,349,0,0,1,1,0.034,
