24,24,1.0
25,25,1.0
26,26,1.0
27,89,1.0
20,20,1.0
21,21,1.0
22,22,1.0
23,23,1.0
28,27,1.0
29,28,1.0
0,0,1.0
4,6,1.0
8,10,1.0
59,57,1.0
58,56,1.0
55,83,1.0
54,53,1.0
57,55,1.0
56,54,1.0
51,50,1.0
50,49,1.0
53,52,1.0
52,51,1.0
88,88,1.0
82,82,1.0
83,85,1.0
80,79,1.0
81,81,1.0
86,87,1.0
84,86,1.0
85,89,0.821428571429
3,5,1.0
7,9,1.0
39,37,1.0
38,36,0.888888888889
33,31,1.0
32,30,1.0
31,29,1.0
30,70,1.0
37,35,1.0
36,34,1.0
35,33,1.0
34,32,1.0
60,58,1.0
61,60,1.0
62,61,1.0
63,62,1.0
64,63,1.0
65,64,1.0
66,65,1.0
67,66,1.0
68,67,1.0
69,68,1.0
2,3,1.0
6,84,1.0
11,13,1.0
10,12,1.0
13,15,1.0
12,14,1.0
15,16,1.0
14,89,1.0
17,18,1.0
16,17,1.0
19,89,1.0
18,19,1.0
48,47,1.0
49,48,1.0
46,45,1.0
47,46,1.0
44,43,1.0
45,44,1.0
42,41,1.0
43,42,1.0
40,38,1.0
41,40,1.0
1,1,1.0
5,7,1.0
9,11,1.0
77,89,1.0
76,76,1.0
75,89,1.0
74,74,1.0
73,73,1.0
72,72,1.0
71,71,1.0
70,69,1.0
79,78,1.0
78,77,1.0
